Year,Code,Area,Industry,Business Count
2009,E09000016,Havering                      ,Transport & Storage (inc. postal),400
2009,E09000017,Hillingdon                    ,Transport & Storage (inc. postal),820
2009,E09000018,Hounslow                      ,Transport & Storage (inc. postal),645
2009,E09000019,Islington                     ,Transport & Storage (inc. postal),205
2009,E09000020,Kensington and Chelsea        ,Transport & Storage (inc. postal),155
2009,E09000021,Kingston upon Thames          ,Transport & Storage (inc. postal),140
2009,E09000022,Lambeth                       ,Transport & Storage (inc. postal),185
2009,E09000023,Lewisham                      ,Transport & Storage (inc. postal),185
2009,E09000024,Merton                        ,Transport & Storage (inc. postal),205
2009,E09000025,Newham                        ,Transport & Storage (inc. postal),220
2009,E09000026,Redbridge                     ,Transport & Storage (inc. postal),245
2009,E09000027,Richmond upon Thames          ,Transport & Storage (inc. postal),175
2009,E09000028,Southwark                     ,Transport & Storage (inc. postal),295
2009,E09000029,Sutton                        ,Transport & Storage (inc. postal),190
2009,E09000030,Tower Hamlets                 ,Transport & Storage (inc. postal),395
2009,E09000031,Waltham Forest                ,Transport & Storage (inc. postal),175
2009,E09000032,Wandsworth                    ,Transport & Storage (inc. postal),225
2009,E09000033,Westminster,Transport & Storage (inc. postal),585
2018,E09000001,City of London,Accommodation & food services,435
2018,E09000002,Barking and Dagenham,Accommodation & food services,310
2018,E09000003,Barnet,Accommodation & food services,825
2018,E09000004,Bexley,Accommodation & food services,425
2018,E09000005,Brent,Accommodation & food services,760
2018,E09000006,Bromley,Accommodation & food services,650
2018,E09000007,Camden,Accommodation & food services,"1,325"
2018,E09000008,Croydon,Accommodation & food services,775
2018,E09000009,Ealing,Accommodation & food services,760
2018,E09000010,Enfield,Accommodation & food services,585
2018,E09000011,Greenwich,Accommodation & food services,465
2018,E09000012,Hackney,Accommodation & food services,960
2018,E09000013,Hammersmith and Fulham,Accommodation & food services,650
2018,E09000014,Haringey,Accommodation & food services,615
2018,E09000015,Harrow,Accommodation & food services,505
2018,E09000016,Havering,Accommodation & food services,470
2018,E09000017,Hillingdon,Accommodation & food services,585
2018,E09000018,Hounslow,Accommodation & food services,560
2018,E09000019,Islington,Accommodation & food services,920
2018,E09000020,Kensington and Chelsea,Accommodation & food services,730
2018,E09000021,Kingston upon Thames,Accommodation & food services,365
2018,E09000022,Lambeth,Accommodation & food services,860
2018,E09000023,Lewisham,Accommodation & food services,600
2018,E09000024,Merton,Accommodation & food services,405
2018,E09000025,Newham,Accommodation & food services,545
2018,E09000026,Redbridge,Accommodation & food services,570
2018,E09000027,Richmond upon Thames,Accommodation & food services,490
2018,E09000028,Southwark,Accommodation & food services,885
2018,E09000029,Sutton,Accommodation & food services,370
2018,E09000030,Tower Hamlets,Accommodation & food services,895
2018,E09000031,Waltham Forest,Accommodation & food services,555
2018,E09000032,Wandsworth,Accommodation & food services,760
2018,E09000033,Westminster,Accommodation & food services,"2,425"
2017,E09000001,City of London,Accommodation & food services,"1,200"
2017,E09000002,Barking and Dagenham,Accommodation & food services,400
2017,E09000003,Barnet,Accommodation & food services,975
2017,E09000004,Bexley,Accommodation & food services,550
2017,E09000005,Brent,Accommodation & food services,825
2017,E09000006,Bromley,Accommodation & food services,810
2017,E09000007,Camden,Accommodation & food services,"2,020"
2017,E09000008,Croydon,Accommodation & food services,990
2017,E09000009,Ealing,Accommodation & food services,955
2017,E09000010,Enfield,Accommodation & food services,695
2017,E09000011,Greenwich,Accommodation & food services,680
2017,E09000012,Hackney,Accommodation & food services,"1,050"
2017,E09000013,Hammersmith and Fulham,Accommodation & food services,875
2017,E09000014,Haringey,Accommodation & food services,710
2017,E09000015,Harrow,Accommodation & food services,565
2017,E09000016,Havering,Accommodation & food services,595
2017,E09000017,Hillingdon,Accommodation & food services,860
2017,E09000018,Hounslow,Accommodation & food services,775
2017,E09000019,Islington,Accommodation & food services,"1,240"
2017,E09000020,Kensington and Chelsea,Accommodation & food services,"1,080"
2017,E09000021,Kingston upon Thames,Accommodation & food services,515
2017,E09000022,Lambeth,Accommodation & food services,"1,120"
2017,E09000023,Lewisham,Accommodation & food services,720
2017,E09000024,Merton,Accommodation & food services,510
2017,E09000025,Newham,Accommodation & food services,685
2017,E09000026,Redbridge,Accommodation & food services,635
2017,E09000027,Richmond upon Thames,Accommodation & food services,700
2017,E09000028,Southwark,Accommodation & food services,"1,190"
2017,E09000029,Sutton,Accommodation & food services,485
2017,E09000030,Tower Hamlets,Accommodation & food services,"1,205"
2017,E09000031,Waltham Forest,Accommodation & food services,610
2017,E09000032,Wandsworth,Accommodation & food services,"1,000"
2017,E09000033,Westminster,Accommodation & food services,"3,775"
2016,E09000001,City of London,Accommodation & food services,"1,145"
2016,E09000002,Barking and Dagenham,Accommodation & food services,385
2016,E09000003,Barnet,Accommodation & food services,945
2016,E09000004,Bexley,Accommodation & food services,565
2016,E09000005,Brent,Accommodation & food services,815
2016,E09000006,Bromley,Accommodation & food services,795
2016,E09000007,Camden,Accommodation & food services,"1,895"
2016,E09000008,Croydon,Accommodation & food services,935
2016,E09000009,Ealing,Accommodation & food services,940
2016,E09000010,Enfield,Accommodation & food services,695
2016,E09000011,Greenwich,Accommodation & food services,655
2016,E09000012,Hackney,Accommodation & food services,980
2016,E09000013,Hammersmith and Fulham,Accommodation & food services,835
2016,E09000014,Haringey,Accommodation & food services,680
2016,E09000015,Harrow,Accommodation & food services,570
2016,E09000016,Havering,Accommodation & food services,555
2016,E09000017,Hillingdon,Accommodation & food services,825
2016,E09000018,Hounslow,Accommodation & food services,685
2016,E09000019,Islington,Accommodation & food services,"1,220"
2016,E09000020,Kensington and Chelsea,Accommodation & food services,"1,065"
2016,E09000021,Kingston upon Thames,Accommodation & food services,525
2016,E09000022,Lambeth,Accommodation & food services,"1,080"
2016,E09000023,Lewisham,Accommodation & food services,700
2016,E09000024,Merton,Accommodation & food services,510
2016,E09000025,Newham,Accommodation & food services,675
2016,E09000026,Redbridge,Accommodation & food services,600
2016,E09000027,Richmond upon Thames,Accommodation & food services,675
2016,E09000028,Southwark,Accommodation & food services,"1,125"
2016,E09000029,Sutton,Accommodation & food services,460
2016,E09000030,Tower Hamlets,Accommodation & food services,"1,175"
2016,E09000031,Waltham Forest,Accommodation & food services,610
2016,E09000032,Wandsworth,Accommodation & food services,"1,000"
2016,E09000033,Westminster,Accommodation & food services,"3,705"
2015,E09000001,City of London,Accommodation & food services,370
2015,E09000002,Barking and Dagenham,Accommodation & food services,280
2015,E09000003,Barnet,Accommodation & food services,790
2015,E09000004,Bexley,Accommodation & food services,405
2015,E09000005,Brent,Accommodation & food services,670
2015,E09000006,Bromley,Accommodation & food services,595
2015,E09000007,Camden,Accommodation & food services,"1,255"
2015,E09000008,Croydon,Accommodation & food services,705
2015,E09000009,Ealing,Accommodation & food services,730
2015,E09000010,Enfield,Accommodation & food services,600
2015,E09000011,Greenwich,Accommodation & food services,425
2015,E09000012,Hackney,Accommodation & food services,840
2015,E09000013,Hammersmith and Fulham,Accommodation & food services,600
2015,E09000014,Haringey,Accommodation & food services,580
2015,E09000015,Harrow,Accommodation & food services,460
2015,E09000016,Havering,Accommodation & food services,440
2015,E09000017,Hillingdon,Accommodation & food services,550
2015,E09000018,Hounslow,Accommodation & food services,505
2015,E09000019,Islington,Accommodation & food services,885
2015,E09000020,Kensington and Chelsea,Accommodation & food services,720
2015,E09000021,Kingston upon Thames,Accommodation & food services,370
2015,E09000022,Lambeth,Accommodation & food services,760
2015,E09000023,Lewisham,Accommodation & food services,525
2015,E09000024,Merton,Accommodation & food services,390
2015,E09000025,Newham,Accommodation & food services,490
2015,E09000026,Redbridge,Accommodation & food services,505
2015,E09000027,Richmond upon Thames,Accommodation & food services,490
2015,E09000028,Southwark,Accommodation & food services,790
2015,E09000029,Sutton,Accommodation & food services,350
2015,E09000030,Tower Hamlets,Accommodation & food services,820
2015,E09000031,Waltham Forest,Accommodation & food services,505
2015,E09000032,Wandsworth,Accommodation & food services,725
2015,E09000033,Westminster,Accommodation & food services,"2,355"
2014,E09000001,City of London,Accommodation & food services,"1,045"
2014,E09000002,Barking and Dagenham,Accommodation & food services,345
2014,E09000003,Barnet,Accommodation & food services,905
2014,E09000004,Bexley,Accommodation & food services,505
2014,E09000005,Brent,Accommodation & food services,700
2014,E09000006,Bromley,Accommodation & food services,740
2014,E09000007,Camden,Accommodation & food services,"1,770"
2014,E09000008,Croydon,Accommodation & food services,825
2014,E09000009,Ealing,Accommodation & food services,845
2014,E09000010,Enfield,Accommodation & food services,620
2014,E09000011,Greenwich,Accommodation & food services,615
2014,E09000012,Hackney,Accommodation & food services,805
2014,E09000013,Hammersmith and Fulham,Accommodation & food services,795
2014,E09000014,Haringey,Accommodation & food services,555
2014,E09000015,Harrow,Accommodation & food services,520
2014,E09000016,Havering,Accommodation & food services,490
2014,E09000017,Hillingdon,Accommodation & food services,775
2014,E09000018,Hounslow,Accommodation & food services,645
2014,E09000019,Islington,Accommodation & food services,"1,110"
2014,E09000020,Kensington and Chelsea,Accommodation & food services,"1,000"
2014,E09000021,Kingston upon Thames,Accommodation & food services,480
2014,E09000022,Lambeth,Accommodation & food services,"1,005"
2014,E09000023,Lewisham,Accommodation & food services,570
2014,E09000024,Merton,Accommodation & food services,435
2014,E09000025,Newham,Accommodation & food services,545
2014,E09000026,Redbridge,Accommodation & food services,550
2014,E09000027,Richmond upon Thames,Accommodation & food services,630
2014,E09000028,Southwark,Accommodation & food services,995
2014,E09000029,Sutton,Accommodation & food services,405
2014,E09000030,Tower Hamlets,Accommodation & food services,"1,040"
2014,E09000031,Waltham Forest,Accommodation & food services,470
2014,E09000032,Wandsworth,Accommodation & food services,950
2014,E09000033,Westminster,Accommodation & food services,"3,640"
2013,E09000001,City of London,Accommodation & food services,990
2013,E09000002,Barking and Dagenham,Accommodation & food services,330
2013,E09000003,Barnet,Accommodation & food services,875
2013,E09000004,Bexley,Accommodation & food services,485
2013,E09000005,Brent,Accommodation & food services,665
2013,E09000006,Bromley,Accommodation & food services,735
2013,E09000007,Camden,Accommodation & food services,"1,685"
2013,E09000008,Croydon,Accommodation & food services,785
2013,E09000009,Ealing,Accommodation & food services,805
2013,E09000010,Enfield,Accommodation & food services,575
2013,E09000011,Greenwich,Accommodation & food services,585
2013,E09000012,Hackney,Accommodation & food services,715
2013,E09000013,Hammersmith and Fulham,Accommodation & food services,770
2013,E09000014,Haringey,Accommodation & food services,520
2013,E09000015,Harrow,Accommodation & food services,490
2013,E09000016,Havering,Accommodation & food services,470
2013,E09000017,Hillingdon,Accommodation & food services,730
2013,E09000018,Hounslow,Accommodation & food services,640
2013,E09000019,Islington,Accommodation & food services,"1,055"
2013,E09000020,Kensington and Chelsea,Accommodation & food services,"1,000"
2013,E09000021,Kingston upon Thames,Accommodation & food services,460
2013,E09000022,Lambeth,Accommodation & food services,930
2013,E09000023,Lewisham,Accommodation & food services,530
2013,E09000024,Merton,Accommodation & food services,425
2013,E09000025,Newham,Accommodation & food services,520
2013,E09000026,Redbridge,Accommodation & food services,525
2013,E09000027,Richmond upon Thames,Accommodation & food services,605
2013,E09000028,Southwark,Accommodation & food services,930
2013,E09000029,Sutton,Accommodation & food services,390
2013,E09000030,Tower Hamlets,Accommodation & food services,940
2013,E09000031,Waltham Forest,Accommodation & food services,440
2013,E09000032,Wandsworth,Accommodation & food services,890
2013,E09000033,Westminster,Accommodation & food services,"3,580"
2012,E09000001,City of London,Accommodation & food services,"1,020"
2012,E09000002,Barking and Dagenham,Accommodation & food services,320
2012,E09000003,Barnet,Accommodation & food services,845
2012,E09000004,Bexley,Accommodation & food services,480
2012,E09000005,Brent,Accommodation & food services,705
2012,E09000006,Bromley,Accommodation & food services,715
2012,E09000007,Camden,Accommodation & food services,"1,675"
2012,E09000008,Croydon,Accommodation & food services,750
2012,E09000009,Ealing,Accommodation & food services,805
2012,E09000010,Enfield,Accommodation & food services,595
2012,E09000011,Greenwich,Accommodation & food services,565
2012,E09000012,Hackney,Accommodation & food services,690
2012,E09000013,Hammersmith and Fulham,Accommodation & food services,755
2012,E09000014,Haringey,Accommodation & food services,495
2012,E09000015,Harrow,Accommodation & food services,480
2012,E09000016,Havering,Accommodation & food services,475
