Borough,Callout_type,Date,Number of reported incidents,Year,Month
Islington,PRIMARY FIRES,01-13,35,2013,11
Islington,PRIMARY FIRES IN DWELLINGS,01-13,21,2013,11
Islington,ROAD TRAFFIC COLLISIONS,01-13,4,2013,11
Islington,RUBBISH FIRES,01-13,8,2013,11
Islington,SECONDARY FIRES,01-13,14,2013,11
Islington,SHUT-IN-LIFT RELEASES,01-13,23,2013,11
Islington,SPECIAL SERVICE ENTRY & EXIT,01-13,15,2013,11
Kensington and chelsea,ACCIDENTAL FIRES IN RUBBISH,01-13,4,2013,11
Kensington and chelsea,ACCIDENTAL OPEN LAND FIRES,01-13,1,2013,11
Kensington and chelsea,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,11
Kensington and chelsea,ALL DELIBERATE FIRES,01-13,0,2013,11
Kensington and chelsea,ALL FALSE ALARMS,01-13,169,2013,11
Kensington and chelsea,ALL FIRES,01-13,34,2013,11
Kensington and chelsea,ALL SPECIAL SERVICES,01-13,59,2013,11
Kensington and chelsea,CARE HOME FIRES,01-13,4,2013,11
Kensington and chelsea,DELIBERATE FIRES IN RUBBISH,01-13,0,2013,11
Kensington and chelsea,DELIBERATE OPEN LAND FIRES,01-13,0,2013,11
Kensington and chelsea,DELIBERATE VEHICLE FIRES,01-13,0,2013,11
Kensington and chelsea,FALSE ALARMS AFAS DOM,01-13,85,2013,11
Kensington and chelsea,FALSE ALARMS AFAS NONDOM,01-13,53,2013,11
Kensington and chelsea,FALSE ALARMS GOOD INTENT,01-13,29,2013,11
Kensington and chelsea,MALICIOUS FALSE ALARMS,01-13,2,2013,11
Kensington and chelsea,NONDOMFIRES NONRRO,01-13,0,2013,11
Kensington and chelsea,NONDOMFIRES RRO,01-13,5,2013,11
Kensington and chelsea,PRIMARY FIRES,01-13,27,2013,11
Kensington and chelsea,PRIMARY FIRES IN DWELLINGS,01-13,19,2013,11
Kensington and chelsea,ROAD TRAFFIC COLLISIONS,01-13,9,2013,11
Kensington and chelsea,RUBBISH FIRES,01-13,4,2013,11
Kensington and chelsea,SECONDARY FIRES,01-13,7,2013,11
Kensington and chelsea,SHUT-IN-LIFT RELEASES,01-13,15,2013,11
Kensington and chelsea,SPECIAL SERVICE ENTRY & EXIT,01-13,12,2013,11
Kingston upon thames,ACCIDENTAL FIRES IN RUBBISH,01-13,4,2013,11
Kingston upon thames,ACCIDENTAL OPEN LAND FIRES,01-13,0,2013,11
Kingston upon thames,ACCIDENTAL VEHICLE FIRES,01-13,5,2013,11
Kingston upon thames,ALL DELIBERATE FIRES,01-13,6,2013,11
Kingston upon thames,ALL FALSE ALARMS,01-13,51,2013,11
Kingston upon thames,ALL FIRES,01-13,25,2013,11
Kingston upon thames,ALL SPECIAL SERVICES,01-13,30,2013,11
Kingston upon thames,CARE HOME FIRES,01-13,0,2013,11
Kingston upon thames,DELIBERATE FIRES IN RUBBISH,01-13,3,2013,11
Kingston upon thames,DELIBERATE OPEN LAND FIRES,01-13,1,2013,11
Kingston upon thames,DELIBERATE VEHICLE FIRES,01-13,2,2013,11
Kingston upon thames,FALSE ALARMS AFAS DOM,01-13,9,2013,11
Kingston upon thames,FALSE ALARMS AFAS NONDOM,01-13,32,2013,11
Kingston upon thames,FALSE ALARMS GOOD INTENT,01-13,10,2013,11
Kingston upon thames,MALICIOUS FALSE ALARMS,01-13,0,2013,11
Kingston upon thames,NONDOMFIRES NONRRO,01-13,0,2013,11
Kingston upon thames,NONDOMFIRES RRO,01-13,1,2013,11
Kingston upon thames,PRIMARY FIRES,01-13,17,2013,11
Kingston upon thames,PRIMARY FIRES IN DWELLINGS,01-13,9,2013,11
Kingston upon thames,ROAD TRAFFIC COLLISIONS,01-13,5,2013,11
Kingston upon thames,RUBBISH FIRES,01-13,7,2013,11
Kingston upon thames,SECONDARY FIRES,01-13,8,2013,11
Kingston upon thames,SHUT-IN-LIFT RELEASES,01-13,3,2013,11
Kingston upon thames,SPECIAL SERVICE ENTRY & EXIT,01-13,4,2013,11
Lambeth,ACCIDENTAL FIRES IN RUBBISH,01-13,14,2013,11
Lambeth,ACCIDENTAL OPEN LAND FIRES,01-13,8,2013,11
Lambeth,ACCIDENTAL VEHICLE FIRES,01-13,0,2013,11
Lambeth,ALL DELIBERATE FIRES,01-13,4,2013,11
Lambeth,ALL FALSE ALARMS,01-13,152,2013,11
Lambeth,ALL FIRES,01-13,56,2013,11
Lambeth,ALL SPECIAL SERVICES,01-13,129,2013,11
Lambeth,CARE HOME FIRES,01-13,3,2013,11
Lambeth,DELIBERATE FIRES IN RUBBISH,01-13,2,2013,11
Lambeth,DELIBERATE OPEN LAND FIRES,01-13,0,2013,11
Lambeth,DELIBERATE VEHICLE FIRES,01-13,0,2013,11
Lambeth,FALSE ALARMS AFAS DOM,01-13,37,2013,11
Lambeth,FALSE ALARMS AFAS NONDOM,01-13,75,2013,11
Lambeth,FALSE ALARMS GOOD INTENT,01-13,40,2013,11
Lambeth,MALICIOUS FALSE ALARMS,01-13,0,2013,11
Lambeth,NONDOMFIRES NONRRO,01-13,0,2013,11
Lambeth,NONDOMFIRES RRO,01-13,6,2013,11
Lambeth,PRIMARY FIRES,01-13,32,2013,11
Lambeth,PRIMARY FIRES IN DWELLINGS,01-13,23,2013,11
Lambeth,ROAD TRAFFIC COLLISIONS,01-13,10,2013,11
Lambeth,RUBBISH FIRES,01-13,16,2013,11
Lambeth,SECONDARY FIRES,01-13,24,2013,11
Lambeth,SHUT-IN-LIFT RELEASES,01-13,27,2013,11
Lambeth,SPECIAL SERVICE ENTRY & EXIT,01-13,26,2013,11
Lewisham,ACCIDENTAL FIRES IN RUBBISH,01-13,15,2013,11
Lewisham,ACCIDENTAL OPEN LAND FIRES,01-13,3,2013,11
Lewisham,ACCIDENTAL VEHICLE FIRES,01-13,4,2013,11
Lewisham,ALL DELIBERATE FIRES,01-13,10,2013,11
Lewisham,ALL FALSE ALARMS,01-13,131,2013,11
Lewisham,ALL FIRES,01-13,55,2013,11
Lewisham,ALL SPECIAL SERVICES,01-13,95,2013,11
Lewisham,CARE HOME FIRES,01-13,0,2013,11
Lewisham,DELIBERATE FIRES IN RUBBISH,01-13,4,2013,11
Lewisham,DELIBERATE OPEN LAND FIRES,01-13,1,2013,11
Lewisham,DELIBERATE VEHICLE FIRES,01-13,3,2013,11
Lewisham,FALSE ALARMS AFAS DOM,01-13,39,2013,11
Lewisham,FALSE ALARMS AFAS NONDOM,01-13,47,2013,11
Lewisham,FALSE ALARMS GOOD INTENT,01-13,41,2013,11
Lewisham,MALICIOUS FALSE ALARMS,01-13,4,2013,11
Lewisham,NONDOMFIRES NONRRO,01-13,1,2013,11
Lewisham,NONDOMFIRES RRO,01-13,2,2013,11
Lewisham,PRIMARY FIRES,01-13,32,2013,11
Lewisham,PRIMARY FIRES IN DWELLINGS,01-13,22,2013,11
Lewisham,ROAD TRAFFIC COLLISIONS,01-13,8,2013,11
Lewisham,RUBBISH FIRES,01-13,19,2013,11
Lewisham,SECONDARY FIRES,01-13,23,2013,11
Lewisham,SHUT-IN-LIFT RELEASES,01-13,10,2013,11
Lewisham,SPECIAL SERVICE ENTRY & EXIT,01-13,19,2013,11
Merton,ACCIDENTAL FIRES IN RUBBISH,01-13,4,2013,11
Merton,ACCIDENTAL OPEN LAND FIRES,01-13,4,2013,11
Merton,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,11
Merton,ALL DELIBERATE FIRES,01-13,5,2013,11
Merton,ALL FALSE ALARMS,01-13,79,2013,11
Merton,ALL FIRES,01-13,29,2013,11
Merton,ALL SPECIAL SERVICES,01-13,48,2013,11
Merton,CARE HOME FIRES,01-13,1,2013,11
Merton,DELIBERATE FIRES IN RUBBISH,01-13,1,2013,11
Merton,DELIBERATE OPEN LAND FIRES,01-13,1,2013,11
Merton,DELIBERATE VEHICLE FIRES,01-13,1,2013,11
Merton,FALSE ALARMS AFAS DOM,01-13,11,2013,11
Merton,FALSE ALARMS AFAS NONDOM,01-13,51,2013,11
Merton,FALSE ALARMS GOOD INTENT,01-13,17,2013,11
Merton,MALICIOUS FALSE ALARMS,01-13,0,2013,11
Merton,NONDOMFIRES NONRRO,01-13,0,2013,11
Merton,NONDOMFIRES RRO,01-13,4,2013,11
Merton,PRIMARY FIRES,01-13,18,2013,11
Merton,PRIMARY FIRES IN DWELLINGS,01-13,9,2013,11
Merton,ROAD TRAFFIC COLLISIONS,01-13,7,2013,11
Merton,RUBBISH FIRES,01-13,5,2013,11
Merton,SECONDARY FIRES,01-13,11,2013,11
Merton,SHUT-IN-LIFT RELEASES,01-13,4,2013,11
Merton,SPECIAL SERVICE ENTRY & EXIT,01-13,10,2013,11
Newham,ACCIDENTAL FIRES IN RUBBISH,01-13,9,2013,11
Newham,ACCIDENTAL OPEN LAND FIRES,01-13,10,2013,11
Newham,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,11
Newham,ALL DELIBERATE FIRES,01-13,30,2013,11
Newham,ALL FALSE ALARMS,01-13,134,2013,11
Newham,ALL FIRES,01-13,82,2013,11
Newham,ALL SPECIAL SERVICES,01-13,77,2013,11
Newham,CARE HOME FIRES,01-13,2,2013,11
Newham,DELIBERATE FIRES IN RUBBISH,01-13,9,2013,11
Newham,DELIBERATE OPEN LAND FIRES,01-13,10,2013,11
Newham,DELIBERATE VEHICLE FIRES,01-13,5,2013,11
Newham,FALSE ALARMS AFAS DOM,01-13,29,2013,11
Newham,FALSE ALARMS AFAS NONDOM,01-13,56,2013,11
Newham,FALSE ALARMS GOOD INTENT,01-13,36,2013,11
Newham,MALICIOUS FALSE ALARMS,01-13,13,2013,11
Newham,NONDOMFIRES NONRRO,01-13,1,2013,11
Newham,NONDOMFIRES RRO,01-13,4,2013,11
Newham,PRIMARY FIRES,01-13,44,2013,11
Newham,PRIMARY FIRES IN DWELLINGS,01-13,29,2013,11
Newham,ROAD TRAFFIC COLLISIONS,01-13,5,2013,11
Newham,RUBBISH FIRES,01-13,18,2013,11
Newham,SECONDARY FIRES,01-13,38,2013,11
Newham,SHUT-IN-LIFT RELEASES,01-13,6,2013,11
Newham,SPECIAL SERVICE ENTRY & EXIT,01-13,20,2013,11
Redbridge,ACCIDENTAL FIRES IN RUBBISH,01-13,9,2013,11
Redbridge,ACCIDENTAL OPEN LAND FIRES,01-13,3,2013,11
Redbridge,ACCIDENTAL VEHICLE FIRES,01-13,5,2013,11
Redbridge,ALL DELIBERATE FIRES,01-13,8,2013,11
Redbridge,ALL FALSE ALARMS,01-13,87,2013,11
Redbridge,ALL FIRES,01-13,39,2013,11
Redbridge,ALL SPECIAL SERVICES,01-13,53,2013,11
Redbridge,CARE HOME FIRES,01-13,3,2013,11
Redbridge,DELIBERATE FIRES IN RUBBISH,01-13,5,2013,11
Redbridge,DELIBERATE OPEN LAND FIRES,01-13,0,2013,11
Redbridge,DELIBERATE VEHICLE FIRES,01-13,1,2013,11
Redbridge,FALSE ALARMS AFAS DOM,01-13,35,2013,11
Redbridge,FALSE ALARMS AFAS NONDOM,01-13,24,2013,11
Redbridge,FALSE ALARMS GOOD INTENT,01-13,24,2013,11
Redbridge,MALICIOUS FALSE ALARMS,01-13,3,2013,11
Redbridge,NONDOMFIRES NONRRO,01-13,0,2013,11
Redbridge,NONDOMFIRES RRO,01-13,4,2013,11
Redbridge,PRIMARY FIRES,01-13,23,2013,11
Redbridge,PRIMARY FIRES IN DWELLINGS,01-13,10,2013,11
Redbridge,ROAD TRAFFIC COLLISIONS,01-13,11,2013,11
Redbridge,RUBBISH FIRES,01-13,14,2013,11
Redbridge,SECONDARY FIRES,01-13,16,2013,11
Redbridge,SHUT-IN-LIFT RELEASES,01-13,6,2013,11
Redbridge,SPECIAL SERVICE ENTRY & EXIT,01-13,10,2013,11
Richmond upon thames,ACCIDENTAL FIRES IN RUBBISH,01-13,1,2013,11
Richmond upon thames,ACCIDENTAL OPEN LAND FIRES,01-13,1,2013,11
Richmond upon thames,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,11
Richmond upon thames,ALL DELIBERATE FIRES,01-13,5,2013,11
Richmond upon thames,ALL FALSE ALARMS,01-13,65,2013,11
Richmond upon thames,ALL FIRES,01-13,24,2013,11
Richmond upon thames,ALL SPECIAL SERVICES,01-13,30,2013,11
Richmond upon thames,CARE HOME FIRES,01-13,3,2013,11
Richmond upon thames,DELIBERATE FIRES IN RUBBISH,01-13,3,2013,11
Richmond upon thames,DELIBERATE OPEN LAND FIRES,01-13,1,2013,11
Richmond upon thames,DELIBERATE VEHICLE FIRES,01-13,0,2013,11
Richmond upon thames,FALSE ALARMS AFAS DOM,01-13,21,2013,11
Richmond upon thames,FALSE ALARMS AFAS NONDOM,01-13,35,2013,11
Richmond upon thames,FALSE ALARMS GOOD INTENT,01-13,9,2013,11
Richmond upon thames,MALICIOUS FALSE ALARMS,01-13,0,2013,11
Richmond upon thames,NONDOMFIRES NONRRO,01-13,0,2013,11
Richmond upon thames,NONDOMFIRES RRO,01-13,7,2013,11
Richmond upon thames,PRIMARY FIRES,01-13,18,2013,11
Richmond upon thames,PRIMARY FIRES IN DWELLINGS,01-13,9,2013,11
Richmond upon thames,ROAD TRAFFIC COLLISIONS,01-13,8,2013,11
Richmond upon thames,RUBBISH FIRES,01-13,4,2013,11
Richmond upon thames,SECONDARY FIRES,01-13,6,2013,11
Richmond upon thames,SHUT-IN-LIFT RELEASES,01-13,2,2013,11
Richmond upon thames,SPECIAL SERVICE ENTRY & EXIT,01-13,1,2013,11
Southwark,ACCIDENTAL FIRES IN RUBBISH,01-13,25,2013,11
Southwark,ACCIDENTAL OPEN LAND FIRES,01-13,4,2013,11
Southwark,ACCIDENTAL VEHICLE FIRES,01-13,3,2013,11
Southwark,ALL DELIBERATE FIRES,01-13,15,2013,11
Southwark,ALL FALSE ALARMS,01-13,181,2013,11
Southwark,ALL FIRES,01-13,74,2013,11
Southwark,ALL SPECIAL SERVICES,01-13,131,2013,11
Southwark,CARE HOME FIRES,01-13,2,2013,11
Southwark,DELIBERATE FIRES IN RUBBISH,01-13,7,2013,11
Southwark,DELIBERATE OPEN LAND FIRES,01-13,1,2013,11
Southwark,DELIBERATE VEHICLE FIRES,01-13,2,2013,11
Southwark,FALSE ALARMS AFAS DOM,01-13,36,2013,11
Southwark,FALSE ALARMS AFAS NONDOM,01-13,88,2013,11
Southwark,FALSE ALARMS GOOD INTENT,01-13,51,2013,11
Southwark,MALICIOUS FALSE ALARMS,01-13,6,2013,11
Southwark,NONDOMFIRES NONRRO,01-13,1,2013,11
Southwark,NONDOMFIRES RRO,01-13,6,2013,11
Southwark,PRIMARY FIRES,01-13,36,2013,11
Southwark,PRIMARY FIRES IN DWELLINGS,01-13,22,2013,11
Southwark,ROAD TRAFFIC COLLISIONS,01-13,6,2013,11
Southwark,RUBBISH FIRES,01-13,32,2013,11
Southwark,SECONDARY FIRES,01-13,38,2013,11
Southwark,SHUT-IN-LIFT RELEASES,01-13,32,2013,11
Southwark,SPECIAL SERVICE ENTRY & EXIT,01-13,25,2013,11
Sutton,ACCIDENTAL FIRES IN RUBBISH,01-13,5,2013,11
Sutton,ACCIDENTAL OPEN LAND FIRES,01-13,1,2013,11
Sutton,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,11
Sutton,ALL DELIBERATE FIRES,01-13,7,2013,11
Sutton,ALL FALSE ALARMS,01-13,93,2013,11
Sutton,ALL FIRES,01-13,37,2013,11
Sutton,ALL SPECIAL SERVICES,01-13,27,2013,11
Sutton,CARE HOME FIRES,01-13,4,2013,11
Sutton,DELIBERATE FIRES IN RUBBISH,01-13,2,2013,11
Sutton,DELIBERATE OPEN LAND FIRES,01-13,1,2013,11
Sutton,DELIBERATE VEHICLE FIRES,01-13,1,2013,11
Sutton,FALSE ALARMS AFAS DOM,01-13,32,2013,11
Sutton,FALSE ALARMS AFAS NONDOM,01-13,42,2013,11
Sutton,FALSE ALARMS GOOD INTENT,01-13,18,2013,11
Sutton,MALICIOUS FALSE ALARMS,01-13,1,2013,11
Sutton,NONDOMFIRES NONRRO,01-13,1,2013,11
Sutton,NONDOMFIRES RRO,01-13,4,2013,11
Sutton,PRIMARY FIRES,01-13,28,2013,11
Sutton,PRIMARY FIRES IN DWELLINGS,01-13,19,2013,11
Sutton,ROAD TRAFFIC COLLISIONS,01-13,7,2013,11
Sutton,RUBBISH FIRES,01-13,7,2013,11
Sutton,SECONDARY FIRES,01-13,9,2013,11
Sutton,SHUT-IN-LIFT RELEASES,01-13,2,2013,11
Sutton,SPECIAL SERVICE ENTRY & EXIT,01-13,5,2013,11
Tower hamlets,ACCIDENTAL FIRES IN RUBBISH,01-13,22,2013,11
Tower hamlets,ACCIDENTAL OPEN LAND FIRES,01-13,5,2013,11
Tower hamlets,ACCIDENTAL VEHICLE FIRES,01-13,1,2013,11
Tower hamlets,ALL DELIBERATE FIRES,01-13,28,2013,11
Tower hamlets,ALL FALSE ALARMS,01-13,154,2013,11
Tower hamlets,ALL FIRES,01-13,87,2013,11
Tower hamlets,ALL SPECIAL SERVICES,01-13,144,2013,11
Tower hamlets,CARE HOME FIRES,01-13,0,2013,11
Tower hamlets,DELIBERATE FIRES IN RUBBISH,01-13,16,2013,11
Tower hamlets,DELIBERATE OPEN LAND FIRES,01-13,1,2013,11
Tower hamlets,DELIBERATE VEHICLE FIRES,01-13,4,2013,11
Tower hamlets,FALSE ALARMS AFAS DOM,01-13,29,2013,11
Tower hamlets,FALSE ALARMS AFAS NONDOM,01-13,83,2013,11
Tower hamlets,FALSE ALARMS GOOD INTENT,01-13,35,2013,11
Tower hamlets,MALICIOUS FALSE ALARMS,01-13,6,2013,11
Tower hamlets,NONDOMFIRES NONRRO,01-13,0,2013,11
Tower hamlets,NONDOMFIRES RRO,01-13,7,2013,11
Tower hamlets,PRIMARY FIRES,01-13,42,2013,11
Tower hamlets,PRIMARY FIRES IN DWELLINGS,01-13,29,2013,11
Tower hamlets,ROAD TRAFFIC COLLISIONS,01-13,13,2013,11
Tower hamlets,RUBBISH FIRES,01-13,38,2013,11
Tower hamlets,SECONDARY FIRES,01-13,45,2013,11
Tower hamlets,SHUT-IN-LIFT RELEASES,01-13,57,2013,11
Tower hamlets,SPECIAL SERVICE ENTRY & EXIT,01-13,34,2013,11
Waltham forest,ACCIDENTAL FIRES IN RUBBISH,01-13,7,2013,11
Waltham forest,ACCIDENTAL OPEN LAND FIRES,01-13,2,2013,11
Waltham forest,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,11
Waltham forest,ALL DELIBERATE FIRES,01-13,9,2013,11
Waltham forest,ALL FALSE ALARMS,01-13,125,2013,11
Waltham forest,ALL FIRES,01-13,39,2013,11
Waltham forest,ALL SPECIAL SERVICES,01-13,44,2013,11
Waltham forest,CARE HOME FIRES,01-13,2,2013,11
Waltham forest,DELIBERATE FIRES IN RUBBISH,01-13,0,2013,11
Waltham forest,DELIBERATE OPEN LAND FIRES,01-13,4,2013,11
Waltham forest,DELIBERATE VEHICLE FIRES,01-13,2,2013,11
Waltham forest,FALSE ALARMS AFAS DOM,01-13,45,2013,11
Waltham forest,FALSE ALARMS AFAS NONDOM,01-13,47,2013,11
Waltham forest,FALSE ALARMS GOOD INTENT,01-13,30,2013,11
Waltham forest,MALICIOUS FALSE ALARMS,01-13,3,2013,11
Waltham forest,NONDOMFIRES NONRRO,01-13,1,2013,11
Waltham forest,NONDOMFIRES RRO,01-13,2,2013,11
Waltham forest,PRIMARY FIRES,01-13,25,2013,11
Waltham forest,PRIMARY FIRES IN DWELLINGS,01-13,18,2013,11
Waltham forest,ROAD TRAFFIC COLLISIONS,01-13,7,2013,11
Waltham forest,RUBBISH FIRES,01-13,7,2013,11
Waltham forest,SECONDARY FIRES,01-13,14,2013,11
Waltham forest,SHUT-IN-LIFT RELEASES,01-13,4,2013,11
Waltham forest,SPECIAL SERVICE ENTRY & EXIT,01-13,12,2013,11
Wandsworth,ACCIDENTAL FIRES IN RUBBISH,01-13,12,2013,11
Wandsworth,ACCIDENTAL OPEN LAND FIRES,01-13,3,2013,11
Wandsworth,ACCIDENTAL VEHICLE FIRES,01-13,4,2013,11
Wandsworth,ALL DELIBERATE FIRES,01-13,5,2013,11
Wandsworth,ALL FALSE ALARMS,01-13,128,2013,11
Wandsworth,ALL FIRES,01-13,54,2013,11
Wandsworth,ALL SPECIAL SERVICES,01-13,84,2013,11
Wandsworth,CARE HOME FIRES,01-13,3,2013,11
Wandsworth,DELIBERATE FIRES IN RUBBISH,01-13,2,2013,11
Wandsworth,DELIBERATE OPEN LAND FIRES,01-13,2,2013,11
Wandsworth,DELIBERATE VEHICLE FIRES,01-13,2,2013,11
Wandsworth,FALSE ALARMS AFAS DOM,01-13,38,2013,11
Wandsworth,FALSE ALARMS AFAS NONDOM,01-13,60,2013,11
Wandsworth,FALSE ALARMS GOOD INTENT,01-13,26,2013,11
Wandsworth,MALICIOUS FALSE ALARMS,01-13,4,2013,11
Wandsworth,NONDOMFIRES NONRRO,01-13,0,2013,11
Wandsworth,NONDOMFIRES RRO,01-13,9,2013,11
Wandsworth,PRIMARY FIRES,01-13,35,2013,11
Wandsworth,PRIMARY FIRES IN DWELLINGS,01-13,20,2013,11
Wandsworth,ROAD TRAFFIC COLLISIONS,01-13,9,2013,11
Wandsworth,RUBBISH FIRES,01-13,14,2013,11
Wandsworth,SECONDARY FIRES,01-13,19,2013,11
Wandsworth,SHUT-IN-LIFT RELEASES,01-13,15,2013,11
Wandsworth,SPECIAL SERVICE ENTRY & EXIT,01-13,17,2013,11
Westminster,ACCIDENTAL FIRES IN RUBBISH,01-13,23,2013,11
Westminster,ACCIDENTAL OPEN LAND FIRES,01-13,7,2013,11
Westminster,ACCIDENTAL VEHICLE FIRES,01-13,0,2013,11
Westminster,ALL DELIBERATE FIRES,01-13,2,2013,11
Westminster,ALL FALSE ALARMS,01-13,419,2013,11
Westminster,ALL FIRES,01-13,69,2013,11
Westminster,ALL SPECIAL SERVICES,01-13,124,2013,11
Westminster,CARE HOME FIRES,01-13,1,2013,11
Westminster,DELIBERATE FIRES IN RUBBISH,01-13,0,2013,11
Westminster,DELIBERATE OPEN LAND FIRES,01-13,0,2013,11
Westminster,DELIBERATE VEHICLE FIRES,01-13,0,2013,11
Westminster,FALSE ALARMS AFAS DOM,01-13,118,2013,11
Westminster,FALSE ALARMS AFAS NONDOM,01-13,244,2013,11
Westminster,FALSE ALARMS GOOD INTENT,01-13,51,2013,11
Westminster,MALICIOUS FALSE ALARMS,01-13,6,2013,11
Westminster,NONDOMFIRES NONRRO,01-13,0,2013,11
Westminster,NONDOMFIRES RRO,01-13,19,2013,11
Westminster,PRIMARY FIRES,01-13,38,2013,11
Westminster,PRIMARY FIRES IN DWELLINGS,01-13,18,2013,11
Westminster,ROAD TRAFFIC COLLISIONS,01-13,5,2013,11
Westminster,RUBBISH FIRES,01-13,23,2013,11
Westminster,SECONDARY FIRES,01-13,31,2013,11
Westminster,SHUT-IN-LIFT RELEASES,01-13,36,2013,11
Westminster,SPECIAL SERVICE ENTRY & EXIT,01-13,14,2013,11
 not geo-coded,ACCIDENTAL FIRES IN RUBBISH,01-13,0,2013,12
 not geo-coded,ACCIDENTAL OPEN LAND FIRES,01-13,0,2013,12
 not geo-coded,ACCIDENTAL VEHICLE FIRES,01-13,0,2013,12
 not geo-coded,ALL DELIBERATE FIRES,01-13,0,2013,12
 not geo-coded,ALL FALSE ALARMS,01-13,0,2013,12
 not geo-coded,ALL FIRES,01-13,0,2013,12
 not geo-coded,ALL SPECIAL SERVICES,01-13,0,2013,12
 not geo-coded,CARE HOME FIRES,01-13,0,2013,12
 not geo-coded,DELIBERATE FIRES IN RUBBISH,01-13,0,2013,12
 not geo-coded,DELIBERATE OPEN LAND FIRES,01-13,0,2013,12
 not geo-coded,DELIBERATE VEHICLE FIRES,01-13,0,2013,12
 not geo-coded,FALSE ALARMS AFAS DOM,01-13,0,2013,12
 not geo-coded,FALSE ALARMS AFAS NONDOM,01-13,0,2013,12
 not geo-coded,FALSE ALARMS GOOD INTENT,01-13,0,2013,12
 not geo-coded,MALICIOUS FALSE ALARMS,01-13,0,2013,12
 not geo-coded,NONDOMFIRES NONRRO,01-13,0,2013,12
 not geo-coded,NONDOMFIRES RRO,01-13,0,2013,12
 not geo-coded,PRIMARY FIRES,01-13,0,2013,12
 not geo-coded,PRIMARY FIRES IN DWELLINGS,01-13,0,2013,12
 not geo-coded,ROAD TRAFFIC COLLISIONS,01-13,0,2013,12
 not geo-coded,RUBBISH FIRES,01-13,0,2013,12
 not geo-coded,SECONDARY FIRES,01-13,0,2013,12
 not geo-coded,SHUT-IN-LIFT RELEASES,01-13,0,2013,12
 not geo-coded,SPECIAL SERVICE ENTRY & EXIT,01-13,0,2013,12
Barking and dagenham,ACCIDENTAL FIRES IN RUBBISH,01-13,16,2013,12
Barking and dagenham,ACCIDENTAL OPEN LAND FIRES,01-13,1,2013,12
Barking and dagenham,ACCIDENTAL VEHICLE FIRES,01-13,5,2013,12
Barking and dagenham,ALL DELIBERATE FIRES,01-13,10,2013,12
Barking and dagenham,ALL FALSE ALARMS,01-13,36,2013,12
Barking and dagenham,ALL FIRES,01-13,48,2013,12
Barking and dagenham,ALL SPECIAL SERVICES,01-13,67,2013,12
Barking and dagenham,CARE HOME FIRES,01-13,0,2013,12
Barking and dagenham,DELIBERATE FIRES IN RUBBISH,01-13,4,2013,12
Barking and dagenham,DELIBERATE OPEN LAND FIRES,01-13,0,2013,12
Barking and dagenham,DELIBERATE VEHICLE FIRES,01-13,3,2013,12
Barking and dagenham,FALSE ALARMS AFAS DOM,01-13,8,2013,12
Barking and dagenham,FALSE ALARMS AFAS NONDOM,01-13,9,2013,12
Barking and dagenham,FALSE ALARMS GOOD INTENT,01-13,17,2013,12
Barking and dagenham,MALICIOUS FALSE ALARMS,01-13,2,2013,12
Barking and dagenham,NONDOMFIRES NONRRO,01-13,1,2013,12
Barking and dagenham,NONDOMFIRES RRO,01-13,5,2013,12
Barking and dagenham,PRIMARY FIRES,01-13,26,2013,12
Barking and dagenham,PRIMARY FIRES IN DWELLINGS,01-13,11,2013,12
Barking and dagenham,ROAD TRAFFIC COLLISIONS,01-13,10,2013,12
Barking and dagenham,RUBBISH FIRES,01-13,20,2013,12
Barking and dagenham,SECONDARY FIRES,01-13,22,2013,12
Barking and dagenham,SHUT-IN-LIFT RELEASES,01-13,8,2013,12
Barking and dagenham,SPECIAL SERVICE ENTRY & EXIT,01-13,15,2013,12
Barnet,ACCIDENTAL FIRES IN RUBBISH,01-13,7,2013,12
Barnet,ACCIDENTAL OPEN LAND FIRES,01-13,2,2013,12
Barnet,ACCIDENTAL VEHICLE FIRES,01-13,8,2013,12
Barnet,ALL DELIBERATE FIRES,01-13,4,2013,12
Barnet,ALL FALSE ALARMS,01-13,116,2013,12
Barnet,ALL FIRES,01-13,47,2013,12
Barnet,ALL SPECIAL SERVICES,01-13,93,2013,12
Barnet,CARE HOME FIRES,01-13,1,2013,12
Barnet,DELIBERATE FIRES IN RUBBISH,01-13,0,2013,12
Barnet,DELIBERATE OPEN LAND FIRES,01-13,0,2013,12
Barnet,DELIBERATE VEHICLE FIRES,01-13,3,2013,12
Barnet,FALSE ALARMS AFAS DOM,01-13,43,2013,12
Barnet,FALSE ALARMS AFAS NONDOM,01-13,41,2013,12
Barnet,FALSE ALARMS GOOD INTENT,01-13,30,2013,12
Barnet,MALICIOUS FALSE ALARMS,01-13,2,2013,12
Barnet,NONDOMFIRES NONRRO,01-13,1,2013,12
Barnet,NONDOMFIRES RRO,01-13,4,2013,12
Barnet,PRIMARY FIRES,01-13,37,2013,12
Barnet,PRIMARY FIRES IN DWELLINGS,01-13,21,2013,12
Barnet,ROAD TRAFFIC COLLISIONS,01-13,19,2013,12
