Month-Year,GMT,concentration,Measure,Location,Year,Month
Nov-08,20:00,,Oxides of Nitrogen,Roadside,2008,11
Nov-08,21:00,,Oxides of Nitrogen,Roadside,2008,11
Nov-08,22:00,,Oxides of Nitrogen,Roadside,2008,11
Nov-08,23:00,,Oxides of Nitrogen,Roadside,2008,11
Dec-08,00:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,01:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,02:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,03:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,04:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,05:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,06:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,07:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,08:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,09:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,10:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,11:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,12:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,13:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,14:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,15:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,16:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,17:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,18:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,19:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,20:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,21:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,22:00,,Oxides of Nitrogen,Roadside,2008,12
Dec-08,23:00,,Oxides of Nitrogen,Roadside,2008,12
Jan-09,00:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,01:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,02:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,03:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,04:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,05:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,06:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,07:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,08:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,09:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,10:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,11:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,12:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,13:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,14:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,15:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,16:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,17:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,18:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,19:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,20:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,21:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,22:00,,Oxides of Nitrogen,Roadside,2009,01
Jan-09,23:00,,Oxides of Nitrogen,Roadside,2009,01
Feb-09,00:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,01:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,02:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,03:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,04:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,05:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,06:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,07:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,08:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,09:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,10:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,11:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,12:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,13:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,14:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,15:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,16:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,17:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,18:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,19:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,20:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,21:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,22:00,,Oxides of Nitrogen,Roadside,2009,02
Feb-09,23:00,,Oxides of Nitrogen,Roadside,2009,02
Mar-09,00:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,01:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,02:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,03:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,04:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,05:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,06:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,07:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,08:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,09:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,10:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,11:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,12:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,13:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,14:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,15:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,16:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,17:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,18:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,19:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,20:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,21:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,22:00,,Oxides of Nitrogen,Roadside,2009,03
Mar-09,23:00,,Oxides of Nitrogen,Roadside,2009,03
Apr-09,00:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,01:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,02:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,03:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,04:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,05:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,06:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,07:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,08:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,09:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,10:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,11:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,12:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,13:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,14:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,15:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,16:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,17:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,18:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,19:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,20:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,21:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,22:00,,Oxides of Nitrogen,Roadside,2009,04
Apr-09,23:00,,Oxides of Nitrogen,Roadside,2009,04
May-09,00:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,01:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,02:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,03:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,04:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,05:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,06:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,07:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,08:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,09:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,10:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,11:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,12:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,13:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,14:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,15:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,16:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,17:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,18:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,19:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,20:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,21:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,22:00,,Oxides of Nitrogen,Roadside,2009,05
May-09,23:00,,Oxides of Nitrogen,Roadside,2009,05
Jun-09,00:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,01:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,02:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,03:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,04:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,05:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,06:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,07:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,08:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,09:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,10:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,11:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,12:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,13:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,14:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,15:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,16:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,17:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,18:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,19:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,20:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,21:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,22:00,,Oxides of Nitrogen,Roadside,2009,06
Jun-09,23:00,,Oxides of Nitrogen,Roadside,2009,06
Jul-09,00:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,01:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,02:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,03:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,04:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,05:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,06:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,07:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,08:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,09:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,10:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,11:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,12:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,13:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,14:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,15:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,16:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,17:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,18:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,19:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,20:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,21:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,22:00,,Oxides of Nitrogen,Roadside,2009,07
Jul-09,23:00,,Oxides of Nitrogen,Roadside,2009,07
Aug-09,00:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,01:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,02:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,03:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,04:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,05:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,06:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,07:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,08:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,09:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,10:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,11:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,12:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,13:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,14:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,15:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,16:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,17:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,18:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,19:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,20:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,21:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,22:00,,Oxides of Nitrogen,Roadside,2009,08
Aug-09,23:00,,Oxides of Nitrogen,Roadside,2009,08
Sep-09,00:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,01:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,02:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,03:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,04:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,05:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,06:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,07:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,08:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,09:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,10:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,11:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,12:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,13:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,14:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,15:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,16:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,17:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,18:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,19:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,20:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,21:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,22:00,,Oxides of Nitrogen,Roadside,2009,09
Sep-09,23:00,,Oxides of Nitrogen,Roadside,2009,09
Oct-09,00:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,01:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,02:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,03:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,04:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,05:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,06:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,07:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,08:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,09:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,10:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,11:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,12:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,13:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,14:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,15:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,16:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,17:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,18:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,19:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,20:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,21:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,22:00,,Oxides of Nitrogen,Roadside,2009,10
Oct-09,23:00,,Oxides of Nitrogen,Roadside,2009,10
Nov-09,00:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,01:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,02:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,03:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,04:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,05:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,06:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,07:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,08:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,09:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,10:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,11:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,12:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,13:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,14:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,15:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,16:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,17:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,18:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,19:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,20:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,21:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,22:00,,Oxides of Nitrogen,Roadside,2009,11
Nov-09,23:00,,Oxides of Nitrogen,Roadside,2009,11
Dec-09,00:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,01:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,02:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,03:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,04:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,05:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,06:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,07:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,08:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,09:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,10:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,11:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,12:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,13:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,14:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,15:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,16:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,17:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,18:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,19:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,20:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,21:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,22:00,,Oxides of Nitrogen,Roadside,2009,12
Dec-09,23:00,,Oxides of Nitrogen,Roadside,2009,12
Jan-10,00:00,118.8,Oxides of Nitrogen,Roadside,2010,01
Jan-10,01:00,100.4,Oxides of Nitrogen,Roadside,2010,01
Jan-10,02:00,87.4,Oxides of Nitrogen,Roadside,2010,01
Jan-10,03:00,83.6,Oxides of Nitrogen,Roadside,2010,01
Jan-10,04:00,90.1,Oxides of Nitrogen,Roadside,2010,01
Jan-10,05:00,117.9,Oxides of Nitrogen,Roadside,2010,01
Jan-10,06:00,171.3,Oxides of Nitrogen,Roadside,2010,01
Jan-10,07:00,214.0,Oxides of Nitrogen,Roadside,2010,01
Jan-10,08:00,222.6,Oxides of Nitrogen,Roadside,2010,01
Jan-10,09:00,216.3,Oxides of Nitrogen,Roadside,2010,01
Jan-10,10:00,203.9,Oxides of Nitrogen,Roadside,2010,01
Jan-10,11:00,193.1,Oxides of Nitrogen,Roadside,2010,01
Jan-10,12:00,186.4,Oxides of Nitrogen,Roadside,2010,01
Jan-10,13:00,183.2,Oxides of Nitrogen,Roadside,2010,01
Jan-10,14:00,184.9,Oxides of Nitrogen,Roadside,2010,01
Jan-10,15:00,194.8,Oxides of Nitrogen,Roadside,2010,01
Jan-10,16:00,204.6,Oxides of Nitrogen,Roadside,2010,01
Jan-10,17:00,208.9,Oxides of Nitrogen,Roadside,2010,01
Jan-10,18:00,204.9,Oxides of Nitrogen,Roadside,2010,01
Jan-10,19:00,192.9,Oxides of Nitrogen,Roadside,2010,01
Jan-10,20:00,170.9,Oxides of Nitrogen,Roadside,2010,01
Jan-10,21:00,158.0,Oxides of Nitrogen,Roadside,2010,01
Jan-10,22:00,149.9,Oxides of Nitrogen,Roadside,2010,01
Jan-10,23:00,135.4,Oxides of Nitrogen,Roadside,2010,01
Feb-10,00:00,109.8,Oxides of Nitrogen,Roadside,2010,02
Feb-10,01:00,93.0,Oxides of Nitrogen,Roadside,2010,02
Feb-10,02:00,79.2,Oxides of Nitrogen,Roadside,2010,02
Feb-10,03:00,73.4,Oxides of Nitrogen,Roadside,2010,02
Feb-10,04:00,75.2,Oxides of Nitrogen,Roadside,2010,02
Feb-10,05:00,97.9,Oxides of Nitrogen,Roadside,2010,02
Feb-10,06:00,151.3,Oxides of Nitrogen,Roadside,2010,02
Feb-10,07:00,194.2,Oxides of Nitrogen,Roadside,2010,02
Feb-10,08:00,203.5,Oxides of Nitrogen,Roadside,2010,02
Feb-10,09:00,194.8,Oxides of Nitrogen,Roadside,2010,02
Feb-10,10:00,177.5,Oxides of Nitrogen,Roadside,2010,02
Feb-10,11:00,161.1,Oxides of Nitrogen,Roadside,2010,02
Feb-10,12:00,152.8,Oxides of Nitrogen,Roadside,2010,02
Feb-10,13:00,150.9,Oxides of Nitrogen,Roadside,2010,02
Feb-10,14:00,149.1,Oxides of Nitrogen,Roadside,2010,02
Feb-10,15:00,152.1,Oxides of Nitrogen,Roadside,2010,02
Feb-10,16:00,154.9,Oxides of Nitrogen,Roadside,2010,02
Feb-10,17:00,165.8,Oxides of Nitrogen,Roadside,2010,02
Feb-10,18:00,173.1,Oxides of Nitrogen,Roadside,2010,02
Feb-10,19:00,168.6,Oxides of Nitrogen,Roadside,2010,02
Feb-10,20:00,151.1,Oxides of Nitrogen,Roadside,2010,02
Feb-10,21:00,141.1,Oxides of Nitrogen,Roadside,2010,02
Feb-10,22:00,133.2,Oxides of Nitrogen,Roadside,2010,02
Feb-10,23:00,122.4,Oxides of Nitrogen,Roadside,2010,02
Mar-10,00:00,90.2,Oxides of Nitrogen,Roadside,2010,03
Mar-10,01:00,77.0,Oxides of Nitrogen,Roadside,2010,03
Mar-10,02:00,67.0,Oxides of Nitrogen,Roadside,2010,03
Mar-10,03:00,66.7,Oxides of Nitrogen,Roadside,2010,03
Mar-10,04:00,76.9,Oxides of Nitrogen,Roadside,2010,03
Mar-10,05:00,110.2,Oxides of Nitrogen,Roadside,2010,03
Mar-10,06:00,172.7,Oxides of Nitrogen,Roadside,2010,03
Mar-10,07:00,209.2,Oxides of Nitrogen,Roadside,2010,03
Mar-10,08:00,195.6,Oxides of Nitrogen,Roadside,2010,03
Mar-10,09:00,166.6,Oxides of Nitrogen,Roadside,2010,03
Mar-10,10:00,137.6,Oxides of Nitrogen,Roadside,2010,03
Mar-10,11:00,126.7,Oxides of Nitrogen,Roadside,2010,03
Mar-10,12:00,122.4,Oxides of Nitrogen,Roadside,2010,03
Mar-10,13:00,118.4,Oxides of Nitrogen,Roadside,2010,03
Mar-10,14:00,116.5,Oxides of Nitrogen,Roadside,2010,03
Mar-10,15:00,117.8,Oxides of Nitrogen,Roadside,2010,03
Mar-10,16:00,119.5,Oxides of Nitrogen,Roadside,2010,03
Mar-10,17:00,126.0,Oxides of Nitrogen,Roadside,2010,03
Mar-10,18:00,133.9,Oxides of Nitrogen,Roadside,2010,03
Mar-10,19:00,128.0,Oxides of Nitrogen,Roadside,2010,03
Mar-10,20:00,111.7,Oxides of Nitrogen,Roadside,2010,03
Mar-10,21:00,106.4,Oxides of Nitrogen,Roadside,2010,03
Mar-10,22:00,102.6,Oxides of Nitrogen,Roadside,2010,03
Mar-10,23:00,95.8,Oxides of Nitrogen,Roadside,2010,03
Apr-10,00:00,89.5,Oxides of Nitrogen,Roadside,2010,04
Apr-10,01:00,85.8,Oxides of Nitrogen,Roadside,2010,04
Apr-10,02:00,81.4,Oxides of Nitrogen,Roadside,2010,04
Apr-10,03:00,90.9,Oxides of Nitrogen,Roadside,2010,04
Apr-10,04:00,118.1,Oxides of Nitrogen,Roadside,2010,04
Apr-10,05:00,178.5,Oxides of Nitrogen,Roadside,2010,04
Apr-10,06:00,207.7,Oxides of Nitrogen,Roadside,2010,04
Apr-10,07:00,185.2,Oxides of Nitrogen,Roadside,2010,04
Apr-10,08:00,163.7,Oxides of Nitrogen,Roadside,2010,04
Apr-10,09:00,145.0,Oxides of Nitrogen,Roadside,2010,04
Apr-10,10:00,129.4,Oxides of Nitrogen,Roadside,2010,04
Apr-10,11:00,119.7,Oxides of Nitrogen,Roadside,2010,04
Apr-10,12:00,116.9,Oxides of Nitrogen,Roadside,2010,04
Apr-10,13:00,116.5,Oxides of Nitrogen,Roadside,2010,04
Apr-10,14:00,116.9,Oxides of Nitrogen,Roadside,2010,04
Apr-10,15:00,116.6,Oxides of Nitrogen,Roadside,2010,04
Apr-10,16:00,116.9,Oxides of Nitrogen,Roadside,2010,04
Apr-10,17:00,120.2,Oxides of Nitrogen,Roadside,2010,04
Apr-10,18:00,119.3,Oxides of Nitrogen,Roadside,2010,04
Apr-10,19:00,114.8,Oxides of Nitrogen,Roadside,2010,04
Apr-10,20:00,116.2,Oxides of Nitrogen,Roadside,2010,04
Apr-10,21:00,115.5,Oxides of Nitrogen,Roadside,2010,04
Apr-10,22:00,109.2,Oxides of Nitrogen,Roadside,2010,04
Apr-10,23:00,103.2,Oxides of Nitrogen,Roadside,2010,04
May-10,00:00,84.8,Oxides of Nitrogen,Roadside,2010,05
May-10,01:00,79.2,Oxides of Nitrogen,Roadside,2010,05
May-10,02:00,72.7,Oxides of Nitrogen,Roadside,2010,05
May-10,03:00,78.9,Oxides of Nitrogen,Roadside,2010,05
