,New code,Area name,Year,Population,Population density,Percent born abroad,Births,Deaths,Std Mortality Rate,Employment Rate,Unemployment Rate,Youth Unemployment Rate,NEET,NEET Rate,DWP Working age client group,DWP Working age client group rates,Employment and Support Allowance Claims,Female JSA Claims,Housing Benefit Claims,Housing Benefit Claims Rate,Incapacity Benefit Claims,Income Support Claims,Income Support Claims Rate,Male JSA Claims,Total JSA Claims,Inner/Outer London,% of economically active with NVQ4+ - working age,% of economically active with NVQ3 only - working age,% of economically active with Trade Apprenticeships - working age,% of economically active with NVQ2 only - working age,% of economically active with NVQ1 only - working age,% of economically active with other qualifications - working age,% of economically active with no qualifications - working age,Gross Annual Pay - Full Time - Total (£),Gross Annual Pay - Full Time - Male (£),Gross Annual Pay - Full Time - Female (£),Median Modelled Household income (£),Mean Modelled Household income (£),Number of active businesses,Two-year business survival rates,Number Employed - Total,Number Employed - Male,Number Employed - Female,Jobs Density,Crime Rates per thousand population,Fires per thousand population,Ambulance incidents per hundred population,Total Carbon Emissions,Household Waste Recycling Rate,Number of Licensed Vehicles,Traffic Flows,% of adults who cycle at least once per month,Road Casualties (Killed or Seriously Injured),Average Public Transport Accessibility Score,% children living in out-of-work households,% of Children in Poverty,Household Estimates,Median House Price (£),Number of properties sold,Tenure: Owned Outright (%),Tenure: Buying with mortgage (%),Tenure: Rented from Local Authority or Housing Association (%),Tenure: Rented from Private landlord (%)
435,E09000007,Camden,2012,224962.0,,42.6,2944,1088,81,65,8.1,,460,10.2,22140.0,13.6,4480,2050,28212.0,15.31429812,6740,7780,4.847714471000001,3160,5210,Inner,69.6,10.5,0.8,7.6,4.4,3.3,3.8,36962,39118,34266,67990.0,43750.0,26460.0,69.3,342000.0,189800.0,152300.0,2.11,145.98021,2.720459455,15.68131507,1594.250943,31.0,58314.0,445.0,16.0,114.0,5.6,29.2,30.0,,500000.0,2362.0,20,14,39,27
436,E09000008,Croydon,2012,368886.0,,26.2,5884,2445,98,71.7,10.8,,550,4.4,35080.0,14.5,6050,4000,35948.0,12.92363665,7020,10330,4.2889587339999995,6420,10420,Outer,44.3,18,1.5,14.1,11.6,7,3.5,28974,32062,25916,45120.0,37000.0,13020.0,73.7,137700.0,74200.0,63500.0,0.58,84.33228694,2.578032238,13.66953476,1517.1693400000001,44.0,148197.0,1147.0,12.0,107.0,3.2,22.7,22.2,,230000.0,3557.0,29,37,14,20
437,E09000009,Ealing,2012,340671.0,,46.9,5847,1887,93,66.4,12.6,,340,3.3,30450.0,13.1,5800,3220,32031.0,12.19880034,7320,8750,3.7441163889999998,5360,8580,Outer,52.9,12.7,1.6,12,6,7.8,7.1,31104,33430,24101,45690.0,36070.0,15065.0,73.5,147000.0,91900.0,55100.0,0.64,88.0703083,2.219149854,12.17919929,1590.7995369999999,41.0,130960.0,1172.0,16.0,88.0,3.3,21.4,21.8,,310000.0,3186.0,23,30,16,30
438,E09000010,Enfield,2012,317287.0,,31.7,5094,1957,90,64.2,10.6,,500,4.2,33390.0,16.2,5850,4110,33948.0,14.31402478,7110,10950,5.354313768,5710,9820,Outer,42.4,14.1,1.2,13.4,12,11.8,5,27123,28725,25341,41250.0,33110.0,11280.0,73.7,116700.0,62800.0,54000.0,0.57,70.97990148,2.606473004,12.37523126,1412.23164,39.0,132543.0,1561.0,9.0,86.0,2.9,28.3,29.0,,247000.0,2749.0,31,31,19,19
439,E09000011,Greenwich,2012,260068.0,,35.3,4624,1580,105,69.4,10.7,,570,6.9,28300.0,16.0,5250,3000,28525.0,14.43938243,6300,8980,5.1699521,4790,7780,Outer,47.5,14.9,2.7,14.4,9,6.2,5.3,30097,30525,27922,44370.0,35350.0,7665.0,71.2,79400.0,39600.0,39800.0,0.46,81.17107833,3.064583109,12.81933956,1096.2631800000001,40.0,83301.0,1046.0,11.0,73.0,3.3,26.9,26.4,,245000.0,2769.0,22,26,32,20
440,E09000012,Hackney,2012,252119.0,,37.8,4585,1108,104,63.4,9.4,,530,7.0,32040.0,17.6,5860,3850,41750.0,21.48528965,7720,10620,5.9472808829999995,6160,10010,Outer,60.3,8.7,!,10.9,7,7.6,4.9,34803,35504,32169,42690.0,35140.0,12980.0,73.8,110900.0,61900.0,49000.0,0.62,110.2812561,2.958920192,12.35051702,906.3875347000001,24.0,49983.0,471.0,22.0,147.0,4.8,28.2,30.1,,325000.0,2529.0,15,22,41,22
441,E09000013,Hammersmith and Fulham,2012,179850.0,,40.4,2646,855,94,68.9,9.4,,130,3.9,17380.0,13.1,3610,1850,21648.0,14.72853449,4740,5550,4.072647221,2820,4670,Outer,67.8,11.6,1,5.7,4.8,6.1,3.1,35136,41764,32411,62910.0,43820.0,12270.0,69.2,145200.0,70700.0,74500.0,1.1,121.1120378,2.27411732,13.0558799,1013.203149,23.0,50680.0,500.0,24.0,80.0,4.7,25.3,26.0,,490000.0,2550.0,22,21,33,24
442,E09000014,Haringey,2012,258912.0,,39.1,4209,1145,93,66.4,8.3,,290,3.7,30100.0,16.4,5610,3680,37015.0,18.44203079,6930,9330,5.150825899,6210,9890,Outer,62.4,10.1,!,7.9,4.8,9.2,5.4,29116,29857,27798,45860.0,35420.0,10330.0,71.3,77300.0,43900.0,33400.0,0.44,90.28936473,2.301940428,13.33426029,924.3416211000001,32.0,73281.0,532.0,16.0,107.0,4.1,26.6,26.9,,315000.0,2397.0,23,24,29,24
443,E09000015,Harrow,2012,242377.0,,49.6,3585,1460,78,71.3,8.5,,150,2.0,16260.0,10.2,3170,1600,16415.0,8.769680359,3780,4130,2.6066978880000002,2480,4080,Outer,52.7,17.5,0.9,9.1,5.4,10.3,4.1,26738,30839,22690,49060.0,38880.0,12375.0,74.6,78800.0,37700.0,41000.0,0.5,55.54569947,1.538924898,10.17382012,872.3677513,45.0,106491.0,579.0,7.0,46.0,2.8,15.9,17.0,,300000.0,2220.0,30,31,13,26
444,E09000016,Havering,2012,239733.0,,10.1,2888,2241,95,69.1,9.3,,410,4.7,19060.0,12.6,3120,2070,14408.0,7.6501165460000005,4340,4990,3.308163008,3140,5210,Outer,24.1,21.5,4.1,21.1,15.5,8.7,5,28326,29352,27991,44430.0,36670.0,8390.0,77.0,83800.0,35800.0,48000.0,0.56,68.65137465,2.214964148,12.59192518,1171.028156,35.0,124905.0,1474.0,10.0,78.0,2.5,19.4,18.5,,220000.0,2772.0,43,34,15,8
445,E09000017,Hillingdon,2012,281756.0,,30.5,4536,1926,98,69.8,9.8,,320,3.6,21270.0,11.4,4300,1880,20816.0,9.646415497000001,4630,6190,3.385621773,3160,5040,Outer,40.5,17.1,3.6,16.1,11,8.2,3.5,33822,36532,28742,44950.0,37040.0,11020.0,74.2,211400.0,124900.0,86400.0,1.15,73.24067633,3.084228907,15.75263703,2059.7887739999996,43.0,147885.0,2093.0,15.0,83.0,2.4,19.5,19.6,,250000.0,3199.0,32,31,16,22
446,E09000018,Hounslow,2012,259052.0,,42.6,4621,1427,96,72.3,7.3,,330,4.4,20940.0,11.8,4230,1850,21911.0,10.96844276,5090,6280,3.563727159,2980,4830,Outer,52.3,9.3,1.8,12.1,8.5,9.2,6.8,31821,33036,28111,44490.0,35330.0,11505.0,74.2,158100.0,97200.0,60900.0,0.9,86.88989083,2.5747726330000003,12.06167102,1481.030333,35.0,106250.0,1500.0,14.0,73.0,3.1,20.9,21.2,,263000.0,2309.0,25,33,18,24
447,E09000019,Islington,2012,211047.0,,34.4,2988,1030,102,66,9,,470,8.8,26440.0,16.7,5500,2590,31705.0,18.26125021,7310,9210,5.926564652000001,4110,6700,Inner,65.9,6.9,1.6,7.4,7.7,6.3,4.2,36653,40102,33171,54950.0,39790.0,15310.0,69.0,204500.0,113100.0,91300.0,1.3,132.0322014,2.6250077000000003,14.52899117,1122.368455,31.0,44503.0,400.0,20.0,122.0,5.6,34.3,34.5,,407275.0,2782.0,15,17,43,26
448,E09000020,Kensington and Chelsea,2012,155930.0,,50.6,2024,834,79,65.3,5.4,,190,8.6,12080.0,10.9,2670,1230,17774.0,13.77637229,3580,3890,3.398537493,1790,3020,Inner,68.8,8.6,0.7,7.6,4.1,5.6,4.6,30726,31233,30361,116350.0,55620.0,12570.0,68.8,142200.0,69600.0,72600.0,1.3,133.6433015,2.180465594,12.92054127,1351.901918,26.0,51124.0,494.0,15.0,94.0,5.8,21.0,21.7,,890000.0,2185.0,26,14,29,31
449,E09000021,Kingston upon Thames,2012,163906.0,,30.2,2328,1020,85,70.5,7.1,,160,3.6,8410.0,7.6,1890,710,9248.0,7.16960361,1890,2150,1.963004218,1160,1860,Outer,55.1,14.3,2.1,11.3,6.8,6.2,4.1,29067,-,25798,56920.0,43940.0,8060.0,79.1,80400.0,43300.0,37100.0,0.73,62.2185887,1.824216319,11.164936,778.3774261,46.0,73047.0,898.0,22.0,34.0,2.8,11.7,12.1,,318000.0,2298.0,28,31,13,28
450,E09000022,Lambeth,2012,310200.0,,36.7,4825,1380,101,70.7,10.6,,590,7.5,34850.0,15.1,6140,4590,41229.0,16.56854432,7610,10870,4.80098228,7180,11760,Inner,63.1,12.2,!,7.1,6.8,4.4,5.9,35280,37528,32011,48610.0,38490.0,14820.0,67.5,150500.0,80500.0,70000.0,0.66,112.546744,2.698259188,14.482269500000001,1285.372158,23.0,73653.0,718.0,19.0,151.0,5.0,28.4,29.0,,320000.0,3873.0,11,25,37,27
451,E09000023,Lewisham,2012,281556.0,,33.6,5095,1500,99,67.5,10.1,,270,3.0,32770.0,16.7,6110,3850,36481.0,16.812295499999998,6870,10290,5.319836424,6310,10160,Inner,63.4,11.7,1.9,6.7,5.2,5.8,5.2,29995,-,28100,43360.0,35900.0,8235.0,75.3,76500.0,34100.0,42400.0,0.39,87.82267116,2.365426416,13.03861399,973.2609829,20.0,84452.0,753.0,13.0,102.0,3.9,27.5,27.3,,248500.0,3233.0,18,33,29,20
452,E09000024,Merton,2012,202225.0,,42.3,3476,1227,93,73,7.3,,230,4.0,13420.0,9.7,2640,1420,13284.0,8.419691582,2700,3540,2.5593753390000002,2350,3770,Outer,52.0,17.7,1.9,9.3,7.9,6.6,4.6,28613,29252,26842,57160.0,41960.0,9880.0,72.2,88700.0,49300.0,39400.0,0.65,66.14414637,1.977994808,10.61144764,859.9835918,39.0,82546.0,581.0,15.0,65.0,3.4,15.7,15.8,,290000.0,2719.0,26,39,13,22
453,E09000025,Newham,2012,314084.0,,50.8,6426,1302,107,60.1,14.7,,610,5.3,34580.0,15.6,5790,4320,37711.0,16.09373466,7410,10100,4.599041032,6900,11220,Inner,49.2,10.9,!,11.9,4.1,14.6,9,30540,30896,29995,34260.0,28780.0,7750.0,67.9,97000.0,52600.0,44400.0,0.44,100.9793558,2.865475478,13.33273901,1470.535724,21.0,74019.0,886.0,6.0,77.0,3.9,26.1,27.8,,219000.0,1679.0,12,18,35,35
454,E09000026,Redbridge,2012,284617.0,,36,4792,1722,89,65.7,8.2,,370,3.6,22780.0,12.3,3810,2550,19487.0,9.162203969,5120,6190,3.357069642,4010,6560,Outer,49.8,15.1,2.4,11.2,6.3,7.9,7.4,28100,31590,23768,45380.0,36860.0,11240.0,71.0,86900.0,42200.0,44700.0,0.47,78.76901239,2.0378262719999998,11.63915016,1000.8237429999999,29.0,111868.0,1089.0,10.0,93.0,3.0,18.8,19.3,,265000.0,2461.0,29,38,10,23
455,E09000027,Richmond upon Thames,2012,189145.0,,23.5,2916,1191,80,75.6,5.2,,140,3.9,8670.0,7.0,1800,740,9649.0,6.550754942,2350,2350,1.88121903,1100,1840,Outer,66.8,13.1,2.7,6.8,4.7,3.8,2.1,31505,31825,-,76610.0,53470.0,12705.0,75.9,90600.0,48000.0,42600.0,0.74,62.40186101,1.7076845809999999,9.676174364,908.6938377,46.0,86886.0,781.0,34.0,52.0,3.0,8.4,8.8,,430000.0,3209.0,31,38,10,22
456,E09000028,Southwark,2012,293530.0,,35.7,5030,1277,96,68.8,9.9,,640,7.7,33690.0,15.6,5790,4090,38935.0,16.69153141,7910,11030,5.180179122,6700,10790,Inner,64.2,8.9,!,8.3,4.6,8.3,5.4,36056,40148,32817,48000.0,37100.0,13875.0,70.9,265500.0,163000.0,102500.0,1.25,111.5627023,3.16151671,14.72251559,1541.583149,30.0,71584.0,715.0,21.0,117.0,4.7,28.7,28.4,,330000.0,3308.0,13,22,42,23
457,E09000029,Sutton,2012,193630.0,,18.8,2708,1422,92,74.8,6.9,,280,3.9,13400.0,10.6,2610,1240,13033.0,8.70770752,2870,3600,2.870653153,2060,3310,Outer,42.2,17.3,4.1,16.9,8.9,7,3.8,25247,25412,25093,49170.0,39940.0,7480.0,76.9,77900.0,43900.0,34000.0,0.62,57.78030264,2.246552704,11.51319527,811.5243851,37.0,94976.0,609.0,10.0,42.0,2.7,15.1,14.7,,240000.0,2523.0,31,42,13,14
458,E09000030,Tower Hamlets,2012,263003.0,,44.7,4784,1057,112,61.5,12,,380,4.9,31690.0,16.3,5520,3750,37027.0,18.03134192,6860,9780,5.146339153,6660,10410,Inner,62.9,8.6,0.5,8.6,3.6,8.3,7.5,44880,50941,38485,45720.0,34930.0,13740.0,69.3,252800.0,157200.0,95600.0,1.3,110.5766854,4.456222933,12.84852264,2090.410797,28.0,49986.0,864.0,17.0,168.0,4.7,36.6,39.0,,305000.0,3496.0,8,16,35,41
459,E09000031,Waltham Forest,2012,262566.0,,37.2,4832,1451,98,67.7,9.4,,340,3.7,27530.0,15.3,4560,3640,27744.0,13.89054388,5720,7830,4.384515883,5860,9500,Outer,47.1,12.1,1.3,10.7,8.5,12.4,7.9,27235,29212,24296,39460.0,33080.0,8265.0,71.1,76400.0,43800.0,32600.0,0.43,93.22608411,2.528887975,12.50047607,875.7031247000001,31.0,86932.0,663.0,16.0,69.0,3.5,24.5,24.9,,241000.0,2275.0,19,36,18,27
460,E09000032,Wandsworth,2012,308312.0,,32.1,5451,1547,100,74.5,6.7,,410,7.1,22160.0,9.7,4080,2420,27411.0,10.90538008,5430,6810,2.968820842,3800,6210,Inner,73.6,10.1,0.8,5.1,3.1,5.1,2.2,31262,33624,28146,66220.0,47480.0,15800.0,74.5,134300.0,65400.0,68900.0,0.6,82.53003451,2.212044941,10.58570539,1207.915925,23.0,97130.0,787.0,22.0,109.0,4.2,18.8,19.5,,417250.0,5198.0,19,33,20,28
461,E09000033,Westminster,2012,223858.0,,51.1,2950,1136,83,64.4,8.5,,280,7.5,21160.0,12.9,4650,1920,28069.0,15.0685005,6500,7370,4.544081288,2900,4810,Inner,72.6,10.5,1.2,4.3,2.4,6,3,37649,42292,32539,80760.0,47510.0,49825.0,64.2,692200.0,400200.0,292000.0,4.25,277.0238276,4.811085599,22.51963298,3177.518603,22.0,62248.0,829.0,18.0,193.0,6.3,32.4,31.3,,632450.0,3167.0,18,13,33,36
462,E09000001,City of London,2013,7648.0,,-,-,-,-,-,-,1.213592233,10,5.0590219219999994,290.0,5.2,80,50,1052.0,15.42748204,50,30,0.527983105,50,100,Inner,100.0,!,!,!,!,!,!,54202,63904,41599,,,17775.0,64.3,464400.0,306600.0,157800.0,81.57,-,13.46757322,84.88493724,1414.626444,39.0,3427.0,156.0,7.0,60.0,,7.9,10.8,,615000.0,433.0,-,-,-,-
463,E09000002,Barking and Dagenham,2013,194352.0,,35.8,3796,1209,105,64.2,14.1,12.41339492,460,5.754315737000001,22860.0,18.7,5680,2770,23412.0,17.1206681,3030,5950,4.858292984,3910,6670,Outer,32.3,13.1,1.8,14.6,12.9,13.8,11.4,32248,36934,-,,,5055.0,73.0,54100.0,31600.0,22500.0,0.44,82.85996542,3.6788919069999997,14.16502017,789.7070294,25.0,66725.0,581.0,7.0,45.0,,27.2,27.8,,180995.0,1769.0,18,29,33,20
464,E09000003,Barnet,2013,369088.0,,35.7,5187,2378,84,72.3,5.7,5.378373278,230,2.30761513,24630.0,10.2,7570,2430,30129.0,10.66645425,3610,5160,2.1441215330000003,3590,6030,Outer,56.8,10.6,1.5,9.9,8.2,10.2,2.8,29353,34447,26271,,,23135.0,73.8,158900.0,77600.0,81300.0,0.66,61.56797295,1.91824172,11.70750607,1553.772541,36.0,151582.0,1648.0,12.0,131.0,,13.4,15.8,,345000.0,4770.0,32,30,14,24
465,E09000004,Bexley,2013,236687.0,,16.2,2959,1919,92,73.2,8.4,5.661215126,360,4.230317274,17650.0,11.9,4870,1810,14972.0,8.236329629,2060,3720,2.498270686,2490,4300,Outer,35.3,14.2,4.3,22.9,15,5.5,2.7,28512,30708,25537,,,7830.0,73.5,80200.0,42000.0,38300.0,0.54,50.01119622,2.116719549,12.13881624,1064.59375,55.0,119131.0,886.0,9.0,31.0,,17.4,17.5,,225000.0,3377.0,39,35,15,11
466,E09000005,Brent,2013,317264.0,,53.6,5170,1633,89,67.1,10.9,9.532505478,300,2.992021277,29780.0,13.7,8610,3490,38054.0,15.55027052,3930,6050,2.77992207,5800,9300,Outer,50.8,14.9,!,9.3,8.6,10.6,5.7,28034,29813,24968,,,13915.0,74.4,125000.0,73900.0,51100.0,0.57,77.14710777,2.1685410259999998,12.78399062,1300.648351,41.0,105049.0,846.0,12.0,84.0,,20.2,21.3,,345000.0,2470.0,20,26,23,31
467,E09000006,Bromley,2013,317899.0,,15.6,3899,2502,84,75.7,5.7,5.897247951,630,5.776107087000001,20380.0,10.2,5860,1910,19383.0,7.833097595,2620,4360,2.182214948,2900,4800,Outer,51.9,15.2,2.1,13.1,8.9,4.8,4,28126,32878,25214,,,14065.0,78.6,131100.0,61800.0,69300.0,0.64,61.16722607,2.230268104,11.48226323,1342.9608,50.0,164086.0,1197.0,12.0,70.0,,13.7,14.4,,295000.0,5494.0,40,38,9,12
468,E09000007,Camden,2013,229719.0,,43.4,2766,1116,80,63.6,7.3,6.774916013,190,4.363803399,21000.0,12.7,7270,1800,27911.0,14.8990573,3810,5120,3.104817925,2760,4570,Inner,69.8,11.1,0.8,5.9,4.1,3.5,4.8,36336,38490,32746,,,27530.0,73.6,354600.0,196300.0,158300.0,2.16,124.7001772,3.1777954810000004,15.58556323,1534.767954,29.0,57267.0,443.0,15.0,105.0,,22.4,28.1,,585000.0,2952.0,20,15,38,27
469,E09000008,Croydon,2013,372752.0,,32.4,5605,2287,90,73.4,8.8,8.446988831,450,3.021824287,33130.0,13.6,9090,3710,36478.0,12.9757687,3970,7580,3.111160364,5440,9150,Outer,47.8,16.3,2.9,11.7,9,8.2,4.1,30939,34423,24439,,,13515.0,75.3,130100.0,69600.0,60600.0,0.53,75.65888312,2.4386187059999997,13.57497746,1461.761731,42.0,150390.0,1152.0,7.0,71.0,,19.3,21.1,,239950.0,4846.0,27,40,15,18
470,E09000009,Ealing,2013,342494.0,,46.5,5395,1875,90,65.4,12,8.356164384,340,3.2882011610000004,29210.0,12.6,8680,3220,32801.0,12.47290648,4050,5950,2.560064712,5120,8350,Outer,51.9,14.1,3.2,10.6,9,5.8,5.3,29733,32156,26507,,,16310.0,75.8,151900.0,89200.0,62700.0,0.65,75.58088609,2.195658902,12.0235683,1576.6136900000001,40.0,130754.0,1245.0,13.0,81.0,,18.5,19.5,,326000.0,3837.0,24,32,18,27
471,E09000010,Enfield,2013,320524.0,,32.3,4908,2021,92,66.8,8.3,11.69145624,500,4.1671296810000005,31770.0,15.3,8700,4020,34468.0,14.38564274,4190,7810,3.767305002,5180,9200,Outer,44.3,14.9,!,14.2,10.9,11.6,3.5,25805,26527,24440,,,12065.0,74.2,116200.0,58800.0,57300.0,0.57,70.60625725,2.54271131,12.86611923,1390.7948279999998,39.0,132441.0,1512.0,8.0,72.0,,24.6,24.9,,250000.0,3410.0,31,30,19,20
472,E09000011,Greenwich,2013,264008.0,,31.7,4442,1535,101,64.4,10.9,9.460920605,540,6.539113587,26820.0,15.0,7670,2860,28767.0,14.36066654,3580,6520,3.646124595,4240,7100,Outer,52.6,14.2,2.9,13.9,6.8,5.4,4.2,29251,32817,27541,,,8320.0,72.7,84600.0,44800.0,39800.0,0.48,74.35380746,2.97718251,12.81817218,1009.469721,39.0,83247.0,1037.0,12.0,28.0,,22.4,24.7,,273000.0,3531.0,17,30,33,19
473,E09000012,Hackney,2013,257379.0,,39.1,4500,1054,96,62.6,10.9,10.02377179,250,3.2259452019999997,30610.0,16.5,9350,3690,42177.0,21.258461399999998,4270,7200,3.881841071,5450,9150,Outer,58.6,9.5,2.5,9.1,7.5,7.7,5.1,33097,35032,30144,,,14180.0,76.8,111600.0,58200.0,53400.0,0.6,101.1387875,2.673100758,12.28383046,880.7607578,25.0,46467.0,457.0,24.0,83.0,,26.0,27.9,,375000.0,2731.0,15,20,44,21
474,E09000013,Hammersmith and Fulham,2013,178685.0,,41.8,2552,887,96,70.9,6,5.964010283,110,3.169115529,16690.0,12.8,5460,1920,21485.0,14.78084991,2600,3670,2.8056387989999996,2730,4640,Outer,70.6,6.5,!,4.8,5.3,6.7,5.7,34554,38699,33149,,,12850.0,73.4,141800.0,68000.0,73800.0,1.08,106.248426,2.27775135,13.26300473,973.3330864,21.0,49744.0,513.0,24.0,53.0,,21.6,24.2,,561220.0,3024.0,20,22,32,26
475,E09000014,Haringey,2013,263386.0,,36.2,4141,1085,86,68.4,8.6,11.34670989,280,3.4495503260000002,28380.0,15.2,8510,3510,36824.0,18.01345237,3960,6410,3.434161604,5400,8910,Outer,61.9,9.1,0.9,9.6,5.5,7.3,5.8,29609,31472,27668,,,11020.0,74.4,85500.0,46000.0,39500.0,0.45,83.80855474,2.0692064119999998,13.20723197,895.8052132000001,36.0,69296.0,530.0,15.0,106.0,,23.0,24.8,,337000.0,2659.0,19,26,28,27
476,E09000015,Harrow,2013,243373.0,,49.8,3559,1430,75,67.9,9.9,5.52290231,140,1.848347489,15410.0,9.7,4570,1410,17258.0,9.197889463,2320,2890,1.82522089,2070,3480,Outer,52.2,15.5,0.9,10.7,6.1,12,2.5,25784,28804,21311,,,12970.0,76.5,78200.0,37500.0,40700.0,0.49,50.27694229,1.528524235,10.40382624,840.8234171,49.0,106827.0,569.0,5.0,38.0,,12.9,15.0,,325000.0,2572.0,33,30,10,27
477,E09000016,Havering,2013,242080.0,,11.3,3004,2268,95,70.7,8.4,6.150966103,380,4.344015547,18370.0,12.1,4480,1950,14786.0,7.783743946,2830,3960,2.615086938,2860,4810,Outer,26.6,21.3,3.8,21.8,14.5,7,5,29858,28616,30128,,,8865.0,75.3,90100.0,45000.0,45200.0,0.6,62.4876074,2.338070059,12.81022802,1150.884021,32.0,127860.0,1510.0,9.0,51.0,,17.9,17.5,,232000.0,3559.0,37,36,18,10
478,E09000017,Hillingdon,2013,286808.0,,30.3,4330,1799,90,70.6,8.6,5.693328676,320,3.491543917,20590.0,10.9,6090,1870,21089.0,9.618217558,2900,4700,2.492059873,2760,4620,Outer,46.5,15.1,2.4,14.1,10.4,8,3.5,35738,38734,29431,,,11630.0,75.0,213600.0,120800.0,92800.0,1.13,67.18130025,2.8974289239999997,15.50176775,2007.5676190000001,43.0,153044.0,2129.0,13.0,59.0,,17.2,17.6,,268000.0,3356.0,28,34,17,21
479,E09000018,Hounslow,2013,262407.0,,46.6,4443,1470,97,74.1,7.7,7.269038965,320,4.063836092,20320.0,11.3,6410,1870,22107.0,10.94606438,2840,4390,2.450228,2850,4720,Outer,49.3,8.6,0.9,12,8.8,13.2,7.1,31173,34381,25528,,,12230.0,76.2,167400.0,99900.0,67500.0,0.93,74.9522688,2.560907293,12.53015354,1424.977048,35.0,107675.0,1506.0,15.0,64.0,,18.1,19.7,,280000.0,2858.0,24,27,20,29
480,E09000019,Islington,2013,215671.0,,31.9,2819,1059,102,68.5,9.1,9.70176069,260,4.9432790419999995,25490.0,15.7,8670,2470,31499.0,17.76332856,3930,6310,3.898262153,3830,6300,Inner,72.1,7.3,0.6,4.7,4.5,4.1,6.7,37325,41081,32818,,,16850.0,72.5,220100.0,118900.0,101300.0,1.36,114.078649,2.489949784,14.82238822,1051.869533,33.0,42283.0,391.0,21.0,71.0,,30.5,32.6,,462000.0,3013.0,14,17,44,26
481,E09000020,Kensington and Chelsea,2013,155594.0,,52,1803,763,71,65.5,7.1,6.11450806,100,5.000833472,11460.0,10.5,4300,1110,17596.0,13.71772483,1840,2380,2.173357198,1600,2720,Inner,67.3,7.9,!,7,4.3,7.4,6.1,31307,29322,32207,,,12985.0,74.5,142700.0,66300.0,76400.0,1.29,115.5250202,2.050207592,13.15153541,1227.733375,25.0,48159.0,487.0,16.0,64.0,,14.2,20.8,,975000.0,2673.0,22,11,33,33
482,E09000021,Kingston upon Thames,2013,166793.0,,28.5,2112,1122,93,73.9,6.2,4.093154552,190,4.095416008,8230.0,7.3,2810,740,9421.0,7.186117468,950,1480,1.3115335190000001,1040,1780,Outer,58.8,12.8,1.9,11.3,7.6,6,1.6,29450,32055,26337,,,8130.0,76.8,81300.0,39800.0,41600.0,0.71,55.68579017,1.804632089,11.7001313,759.3820491,46.0,73759.0,890.0,21.0,37.0,,10.0,11.8,,335000.0,2763.0,30,37,12,21
483,E09000022,Lambeth,2013,314242.0,,35.8,4589,1384,100,78,8,8.218632693,220,2.647306566,32740.0,14.0,9080,4360,41145.0,16.30964745,4130,7420,3.173706992,6700,11060,Inner,68.8,9.7,1.1,5.6,3.8,7.3,3.7,35397,38439,31883,,,17925.0,63.8,170100.0,87500.0,82700.0,0.72,104.7695725,2.526715079,14.16519752,1259.0789300000001,21.0,71645.0,704.0,20.0,133.0,,25.5,27.3,,350000.0,4939.0,13,25,30,32
484,E09000023,Lewisham,2013,286180.0,,30.3,4827,1494,98,71.3,10.7,10.80535407,320,3.535520937,31070.0,15.6,8750,3650,36728.0,16.65736924,4120,7520,3.767195343,5630,9280,Inner,59.4,13.2,1.2,9,6.6,6.5,4,30478,30853,29796,,,8885.0,73.4,83200.0,36300.0,46900.0,0.41,78.01733175,2.519393389,12.59487036,935.4709427000001,18.0,82843.0,734.0,13.0,64.0,,24.2,25.7,,260000.0,4211.0,15,36,26,23
485,E09000024,Merton,2013,203223.0,,38.6,3370,1244,93,76.1,4.9,6.767607249,270,4.549794978,12850.0,9.3,3820,1410,13566.0,8.572620191,1440,2440,1.76596607,2130,3530,Outer,58.0,12.5,2.9,7.1,6.4,8.8,4.3,28610,29794,26872,,,10560.0,78.4,97500.0,52300.0,45100.0,0.7,57.06047052,2.115902235,11.06912111,849.6036141000001,39.0,83868.0,576.0,19.0,32.0,,13.8,14.9,,320500.0,3235.0,28,37,11,23
486,E09000025,Newham,2013,318227.0,,51.3,6267,1282,103,62,12.1,10.38638566,460,3.963353342,33100.0,14.8,8780,4230,37977.0,16.02405063,4270,7060,3.1626998530000003,6270,10490,Inner,47.6,12.1,!,10.8,4,16.1,9.2,29334,33610,26974,,,8540.0,70.0,103700.0,52400.0,51300.0,0.46,90.97279615,2.919299745,13.0699155,1451.508453,18.0,70026.0,834.0,7.0,57.0,,22.7,25.3,,230000.0,2370.0,13,18,32,38
487,E09000026,Redbridge,2013,288272.0,,37.6,4591,1809,93,67.1,10.7,9.060542797,360,3.4431089999999998,21560.0,11.5,5510,2490,19265.0,8.951305641,3170,4410,2.348968265,3540,6030,Outer,53.8,14,1.8,13,6.6,7,3.7,31215,35804,-,,,12085.0,74.7,84600.0,41100.0,43500.0,0.45,69.53155353,2.064022867,11.56269079,965.0255322,29.0,112189.0,1084.0,10.0,51.0,,15.1,17.8,,273000.0,2975.0,29,37,9,25
488,E09000027,Richmond upon Thames,2013,191365.0,,22.9,2805,1226,81,77.1,3.9,3.981886321,170,4.436325678,8510.0,6.8,2740,790,9739.0,6.557851713,1340,1570,1.258517034,1110,1900,Outer,70.8,11.5,1.8,7.9,4,1.7,2.3,31997,35997,29984,,,13065.0,78.8,96700.0,49300.0,47300.0,0.76,54.96302877,1.5467823269999998,9.94434719,886.055126,43.0,86836.0,772.0,32.0,48.0,,7.0,8.3,,475000.0,3621.0,30,37,11,22
