year,Borough,gender,Occupation type,Count
2015,Hackney,male, 3: associate prof & tech occupations (SOC2010),14100
2015,Hammersmith and Fulham,male, 3: associate prof & tech occupations (SOC2010),11300
2015,Haringey,male, 3: associate prof & tech occupations (SOC2010),13500
2015,Harrow,male, 3: associate prof & tech occupations (SOC2010),9200
2015,Havering,male, 3: associate prof & tech occupations (SOC2010),9500
2015,Hillingdon,male, 3: associate prof & tech occupations (SOC2010),7600
2015,Hounslow,male, 3: associate prof & tech occupations (SOC2010),10100
2015,Islington,male, 3: associate prof & tech occupations (SOC2010),18300
2015,Kensington and Chelsea,male, 3: associate prof & tech occupations (SOC2010),9800
2015,Kingston upon Thames,male, 3: associate prof & tech occupations (SOC2010),7800
2015,Lambeth,male, 3: associate prof & tech occupations (SOC2010),27600
2015,Lewisham,male, 3: associate prof & tech occupations (SOC2010),17100
2015,Merton,male, 3: associate prof & tech occupations (SOC2010),9600
2015,Newham,male, 3: associate prof & tech occupations (SOC2010),10800
2015,Redbridge,male, 3: associate prof & tech occupations (SOC2010),12600
2015,Richmond upon Thames,male, 3: associate prof & tech occupations (SOC2010),16900
2015,Southwark,male, 3: associate prof & tech occupations (SOC2010),17100
2015,Sutton,male, 3: associate prof & tech occupations (SOC2010),8700
2015,Tower Hamlets,male, 3: associate prof & tech occupations (SOC2010),15800
2015,Waltham Forest,male, 3: associate prof & tech occupations (SOC2010),9500
2015,Wandsworth,male, 3: associate prof & tech occupations (SOC2010),21600
2015,Westminster,male, 3: associate prof & tech occupations (SOC2010),16800
2016,Barking and Dagenham,male, 3: associate prof & tech occupations (SOC2010),4200
2016,Barnet,male, 3: associate prof & tech occupations (SOC2010),15600
2016,Bexley,male, 3: associate prof & tech occupations (SOC2010),12900
2016,Brent,male, 3: associate prof & tech occupations (SOC2010),12300
2016,Bromley,male, 3: associate prof & tech occupations (SOC2010),18800
2016,Camden,male, 3: associate prof & tech occupations (SOC2010),15300
2016,Croydon,male, 3: associate prof & tech occupations (SOC2010),19500
2016,Ealing,male, 3: associate prof & tech occupations (SOC2010),15400
2016,Enfield,male, 3: associate prof & tech occupations (SOC2010),11000
2016,Greenwich,male, 3: associate prof & tech occupations (SOC2010),13400
2016,Hackney,male, 3: associate prof & tech occupations (SOC2010),17200
2016,Hammersmith and Fulham,male, 3: associate prof & tech occupations (SOC2010),11200
2016,Haringey,male, 3: associate prof & tech occupations (SOC2010),16100
2016,Harrow,male, 3: associate prof & tech occupations (SOC2010),8200
2016,Havering,male, 3: associate prof & tech occupations (SOC2010),10200
2016,Hillingdon,male, 3: associate prof & tech occupations (SOC2010),12600
2016,Hounslow,male, 3: associate prof & tech occupations (SOC2010),14100
2016,Islington,male, 3: associate prof & tech occupations (SOC2010),15400
2016,Kensington and Chelsea,male, 3: associate prof & tech occupations (SOC2010),10900
2016,Kingston upon Thames,male, 3: associate prof & tech occupations (SOC2010),11600
2016,Lambeth,male, 3: associate prof & tech occupations (SOC2010),25500
2016,Lewisham,male, 3: associate prof & tech occupations (SOC2010),18000
2016,Merton,male, 3: associate prof & tech occupations (SOC2010),10700
2016,Newham,male, 3: associate prof & tech occupations (SOC2010),11700
2016,Redbridge,male, 3: associate prof & tech occupations (SOC2010),12800
2016,Richmond upon Thames,male, 3: associate prof & tech occupations (SOC2010),14700
2016,Southwark,male, 3: associate prof & tech occupations (SOC2010),16300
2016,Sutton,male, 3: associate prof & tech occupations (SOC2010),7600
2016,Tower Hamlets,male, 3: associate prof & tech occupations (SOC2010),25400
2016,Waltham Forest,male, 3: associate prof & tech occupations (SOC2010),10500
2016,Wandsworth,male, 3: associate prof & tech occupations (SOC2010),19500
2016,Westminster,male, 3: associate prof & tech occupations (SOC2010),23100
2017,Barking and Dagenham,male, 3: associate prof & tech occupations (SOC2010),5600
2017,Barnet,male, 3: associate prof & tech occupations (SOC2010),10700
2017,Bexley,male, 3: associate prof & tech occupations (SOC2010),10300
2017,Brent,male, 3: associate prof & tech occupations (SOC2010),8000
2017,Bromley,male, 3: associate prof & tech occupations (SOC2010),16400
2017,Camden,male, 3: associate prof & tech occupations (SOC2010),15300
2017,Croydon,male, 3: associate prof & tech occupations (SOC2010),17800
2017,Ealing,male, 3: associate prof & tech occupations (SOC2010),17700
2017,Enfield,male, 3: associate prof & tech occupations (SOC2010),11200
2017,Greenwich,male, 3: associate prof & tech occupations (SOC2010),17300
2017,Hackney,male, 3: associate prof & tech occupations (SOC2010),19500
2017,Hammersmith and Fulham,male, 3: associate prof & tech occupations (SOC2010),13900
2017,Haringey,male, 3: associate prof & tech occupations (SOC2010),14600
2017,Harrow,male, 3: associate prof & tech occupations (SOC2010),8600
2017,Havering,male, 3: associate prof & tech occupations (SOC2010),9800
2017,Hillingdon,male, 3: associate prof & tech occupations (SOC2010),12300
2017,Hounslow,male, 3: associate prof & tech occupations (SOC2010),7400
2017,Islington,male, 3: associate prof & tech occupations (SOC2010),13900
2017,Kensington and Chelsea,male, 3: associate prof & tech occupations (SOC2010),5900
2017,Kingston upon Thames,male, 3: associate prof & tech occupations (SOC2010),8100
2017,Lambeth,male, 3: associate prof & tech occupations (SOC2010),28200
2017,Lewisham,male, 3: associate prof & tech occupations (SOC2010),27600
2017,Merton,male, 3: associate prof & tech occupations (SOC2010),9900
2017,Newham,male, 3: associate prof & tech occupations (SOC2010),16300
2017,Redbridge,male, 3: associate prof & tech occupations (SOC2010),12400
2017,Richmond upon Thames,male, 3: associate prof & tech occupations (SOC2010),13300
2017,Southwark,male, 3: associate prof & tech occupations (SOC2010),22200
2017,Sutton,male, 3: associate prof & tech occupations (SOC2010),7500
2017,Tower Hamlets,male, 3: associate prof & tech occupations (SOC2010),19200
2017,Waltham Forest,male, 3: associate prof & tech occupations (SOC2010),12800
2017,Wandsworth,male, 3: associate prof & tech occupations (SOC2010),22100
2017,Westminster,male, 3: associate prof & tech occupations (SOC2010),18900
2004,Barking and Dagenham,female, 3: associate prof & tech occupations (SOC2010),2800
2004,Barnet,female, 3: associate prof & tech occupations (SOC2010),11400
2004,Bexley,female, 3: associate prof & tech occupations (SOC2010),5600
2004,Brent,female, 3: associate prof & tech occupations (SOC2010),8300
2004,Bromley,female, 3: associate prof & tech occupations (SOC2010),8700
2004,Camden,female, 3: associate prof & tech occupations (SOC2010),10700
2004,Croydon,female, 3: associate prof & tech occupations (SOC2010),10000
2004,Ealing,female, 3: associate prof & tech occupations (SOC2010),10100
2004,Enfield,female, 3: associate prof & tech occupations (SOC2010),6900
2004,Greenwich,female, 3: associate prof & tech occupations (SOC2010),6100
2004,Hackney,female, 3: associate prof & tech occupations (SOC2010),7300
2004,Hammersmith and Fulham,female, 3: associate prof & tech occupations (SOC2010),8500
2004,Haringey,female, 3: associate prof & tech occupations (SOC2010),8100
2004,Harrow,female, 3: associate prof & tech occupations (SOC2010),5600
2004,Havering,female, 3: associate prof & tech occupations (SOC2010),4700
2004,Hillingdon,female, 3: associate prof & tech occupations (SOC2010),6800
2004,Hounslow,female, 3: associate prof & tech occupations (SOC2010),8100
2004,Islington,female, 3: associate prof & tech occupations (SOC2010),7800
2004,Kensington and Chelsea,female, 3: associate prof & tech occupations (SOC2010),10100
2004,Kingston upon Thames,female, 3: associate prof & tech occupations (SOC2010),6000
2004,Lambeth,female, 3: associate prof & tech occupations (SOC2010),9900
2004,Lewisham,female, 3: associate prof & tech occupations (SOC2010),8800
2004,Merton,female, 3: associate prof & tech occupations (SOC2010),7400
2004,Newham,female, 3: associate prof & tech occupations (SOC2010),6300
2004,Redbridge,female, 3: associate prof & tech occupations (SOC2010),5700
2004,Richmond upon Thames,female, 3: associate prof & tech occupations (SOC2010),7800
2004,Southwark,female, 3: associate prof & tech occupations (SOC2010),9100
2004,Sutton,female, 3: associate prof & tech occupations (SOC2010),6200
2004,Tower Hamlets,female, 3: associate prof & tech occupations (SOC2010),5500
2004,Waltham Forest,female, 3: associate prof & tech occupations (SOC2010),7200
2004,Wandsworth,female, 3: associate prof & tech occupations (SOC2010),15500
2004,Westminster,female, 3: associate prof & tech occupations (SOC2010),7900
2005,Barking and Dagenham,female, 3: associate prof & tech occupations (SOC2010),3400
2005,Barnet,female, 3: associate prof & tech occupations (SOC2010),12900
2005,Bexley,female, 3: associate prof & tech occupations (SOC2010),7100
2005,Brent,female, 3: associate prof & tech occupations (SOC2010),7800
2005,Bromley,female, 3: associate prof & tech occupations (SOC2010),10700
2005,Camden,female, 3: associate prof & tech occupations (SOC2010),10700
2005,Croydon,female, 3: associate prof & tech occupations (SOC2010),9700
2005,Ealing,female, 3: associate prof & tech occupations (SOC2010),9400
2005,Enfield,female, 3: associate prof & tech occupations (SOC2010),6100
2005,Greenwich,female, 3: associate prof & tech occupations (SOC2010),6800
2005,Hackney,female, 3: associate prof & tech occupations (SOC2010),8600
2005,Hammersmith and Fulham,female, 3: associate prof & tech occupations (SOC2010),9400
2005,Haringey,female, 3: associate prof & tech occupations (SOC2010),10700
2005,Harrow,female, 3: associate prof & tech occupations (SOC2010),6600
2005,Havering,female, 3: associate prof & tech occupations (SOC2010),6600
2005,Hillingdon,female, 3: associate prof & tech occupations (SOC2010),6200
2005,Hounslow,female, 3: associate prof & tech occupations (SOC2010),7000
2005,Islington,female, 3: associate prof & tech occupations (SOC2010),7200
2005,Kensington and Chelsea,female, 3: associate prof & tech occupations (SOC2010),10400
2005,Kingston upon Thames,female, 3: associate prof & tech occupations (SOC2010),5500
2005,Lambeth,female, 3: associate prof & tech occupations (SOC2010),12300
2005,Lewisham,female, 3: associate prof & tech occupations (SOC2010),11400
2005,Merton,female, 3: associate prof & tech occupations (SOC2010),7500
2005,Newham,female, 3: associate prof & tech occupations (SOC2010),5200
2005,Redbridge,female, 3: associate prof & tech occupations (SOC2010),7100
2005,Richmond upon Thames,female, 3: associate prof & tech occupations (SOC2010),9400
2005,Southwark,female, 3: associate prof & tech occupations (SOC2010),5700
2005,Sutton,female, 3: associate prof & tech occupations (SOC2010),7600
2005,Tower Hamlets,female, 3: associate prof & tech occupations (SOC2010),4800
2005,Waltham Forest,female, 3: associate prof & tech occupations (SOC2010),6500
2005,Wandsworth,female, 3: associate prof & tech occupations (SOC2010),14600
2005,Westminster,female, 3: associate prof & tech occupations (SOC2010),11800
2006,Barking and Dagenham,female, 3: associate prof & tech occupations (SOC2010),3200
2006,Barnet,female, 3: associate prof & tech occupations (SOC2010),10100
2006,Bexley,female, 3: associate prof & tech occupations (SOC2010),7000
2006,Brent,female, 3: associate prof & tech occupations (SOC2010),5900
2006,Bromley,female, 3: associate prof & tech occupations (SOC2010),10900
2006,Camden,female, 3: associate prof & tech occupations (SOC2010),10200
2006,Croydon,female, 3: associate prof & tech occupations (SOC2010),11400
2006,Ealing,female, 3: associate prof & tech occupations (SOC2010),12800
2006,Enfield,female, 3: associate prof & tech occupations (SOC2010),5600
2006,Greenwich,female, 3: associate prof & tech occupations (SOC2010),9300
2006,Hackney,female, 3: associate prof & tech occupations (SOC2010),7700
2006,Hammersmith and Fulham,female, 3: associate prof & tech occupations (SOC2010),11400
2006,Haringey,female, 3: associate prof & tech occupations (SOC2010),7900
2006,Harrow,female, 3: associate prof & tech occupations (SOC2010),8200
2006,Havering,female, 3: associate prof & tech occupations (SOC2010),4900
2006,Hillingdon,female, 3: associate prof & tech occupations (SOC2010),5000
2006,Hounslow,female, 3: associate prof & tech occupations (SOC2010),8300
2006,Islington,female, 3: associate prof & tech occupations (SOC2010),7300
2006,Kensington and Chelsea,female, 3: associate prof & tech occupations (SOC2010),9100
2006,Kingston upon Thames,female, 3: associate prof & tech occupations (SOC2010),8300
2006,Lambeth,female, 3: associate prof & tech occupations (SOC2010),10300
2006,Lewisham,female, 3: associate prof & tech occupations (SOC2010),9300
2006,Merton,female, 3: associate prof & tech occupations (SOC2010),8400
2006,Newham,female, 3: associate prof & tech occupations (SOC2010),3800
2006,Redbridge,female, 3: associate prof & tech occupations (SOC2010),6500
2006,Richmond upon Thames,female, 3: associate prof & tech occupations (SOC2010),8300
2006,Southwark,female, 3: associate prof & tech occupations (SOC2010),8100
2006,Sutton,female, 3: associate prof & tech occupations (SOC2010),3600
2006,Tower Hamlets,female, 3: associate prof & tech occupations (SOC2010),6800
2006,Waltham Forest,female, 3: associate prof & tech occupations (SOC2010),6500
2006,Wandsworth,female, 3: associate prof & tech occupations (SOC2010),13500
2006,Westminster,female, 3: associate prof & tech occupations (SOC2010),11100
2007,Barking and Dagenham,female, 3: associate prof & tech occupations (SOC2010),2300
2007,Barnet,female, 3: associate prof & tech occupations (SOC2010),10000
2007,Bexley,female, 3: associate prof & tech occupations (SOC2010),6000
2007,Brent,female, 3: associate prof & tech occupations (SOC2010),10100
2007,Bromley,female, 3: associate prof & tech occupations (SOC2010),10000
2007,Camden,female, 3: associate prof & tech occupations (SOC2010),13000
